Timestamp (ms),F_GPS_LONGITUDE
4349585,-79.930305
4349686,-79.930305
4349789,-79.930305
4349889,-79.93031
4349989,-79.93031
4350090,-79.93031
4350190,-79.93031
4350293,-79.93031
4350393,-79.93031
4350495,-79.93032
4350596,-79.93032
4350695,-79.93032
4350795,-79.93033
4350899,-79.93033
4351000,-79.93033
4351101,-79.930336
4351200,-79.930336
4351303,-79.930336
4351404,-79.930336
4351504,-79.93034
4351604,-79.93034
4351704,-79.93034
4351807,-79.93035
4351907,-79.93035
4352007,-79.93035
4352108,-79.93035
4352208,-79.93037
4352312,-79.93037
4352413,-79.93037
4352513,-79.93037
4352614,-79.93037
4352714,-79.93037
4352818,-79.930374
4352918,-79.930374
4353019,-79.930374
4353118,-79.930374
4353220,-79.930374
4353322,-79.930374
4353422,-79.93037
4353523,-79.93037
4353624,-79.93037
4353725,-79.93037
4353827,-79.93037
4353927,-79.930374
4354028,-79.930374
4354127,-79.930374
4354234,-79.930374
4354335,-79.930374
4354435,-79.93038
4354535,-79.93038
4354635,-79.93038
4354738,-79.93038
4354839,-79.93039
4354939,-79.93039
4355039,-79.9304
4355139,-79.930405
4355241,-79.930405
4355341,-79.93041
4355442,-79.93042
4355543,-79.93043
4355643,-79.93043
4355746,-79.930435
4355846,-79.93044
4355947,-79.93045
4356047,-79.93046
4356148,-79.930466
4356247,-79.93047
4356351,-79.9305
4356451,-79.930504
4356552,-79.93051
4356655,-79.93051
4356758,-79.930534
4356861,-79.93054
4356995,-79.93055
4357097,-79.930565
4357198,-79.93057
4357298,-79.93059
4357401,-79.930595
4357501,-79.93062
4357602,-79.930626
4357703,-79.93064
4357804,-79.93065
4357904,-79.930664
4358005,-79.93067
4358106,-79.93069
4358215,-79.930695
4358318,-79.93071
4358418,-79.93072
4358518,-79.93074
4358619,-79.93075
4358756,-79.93076
4358927,-79.9308
4358955,-79.9308
4359055,-79.93081
4359155,-79.930824
4359256,-79.93084
4359358,-79.930855
4359458,-79.93087
4359558,-79.93088
4359658,-79.93089
4359758,-79.93091
4359862,-79.930916
4359962,-79.93093
4360062,-79.93095
4360162,-79.930954
4360262,-79.93098
4360364,-79.930984
4360465,-79.931
4360565,-79.931015
4360665,-79.93103
4360765,-79.93104
4360867,-79.93105
4360967,-79.93106
4361067,-79.931076
4361167,-79.9311
4361267,-79.931114
4361367,-79.93112
4361468,-79.93114
4361568,-79.93115
4361668,-79.93116
4361770,-79.931175
4361872,-79.93119
4361971,-79.9312
4362072,-79.93122
4362171,-79.93124
4362277,-79.93125
4362377,-79.93126
4362477,-79.931274
4362577,-79.93129
4362677,-79.931305
4362792,-79.93132
4362892,-79.93133
4362997,-79.93135
4363097,-79.931366
4363197,-79.93138
4363301,-79.93139
4363400,-79.931404
4363500,-79.93141
4363600,-79.93143
4363700,-79.93144
4363801,-79.93145
4363902,-79.93147
4364002,-79.93148
4364103,-79.931496
4364204,-79.9315
4364306,-79.93152
4364405,-79.931526
4364514,-79.93153
4364615,-79.93154
4364720,-79.93156
4364823,-79.931564
4364927,-79.93157
4365026,-79.9316
4365126,-79.93161
4365226,-79.93162
4365327,-79.93162
4365428,-79.931625
4365528,-79.93163
4365629,-79.93164
4365729,-79.93165
4365832,-79.931656
4365933,-79.93166
4366034,-79.93166
4366134,-79.93168
4366234,-79.93169
4366337,-79.931694
4366438,-79.931694
4366538,-79.93172
4366637,-79.931725
4366749,-79.931725
4366850,-79.93173
4366949,-79.93174
4367049,-79.93174
4367149,-79.93175
4367249,-79.93175
4367349,-79.931755
4367449,-79.931755
4367549,-79.931755
4367649,-79.93176
4367749,-79.93176
4367851,-79.93176
4367952,-79.93177
4368053,-79.93177
4368153,-79.93177
4368253,-79.93177
4368357,-79.93178
4368457,-79.93178
4368557,-79.93178
4368657,-79.93178
4368758,-79.93178
4368860,-79.93178
4368968,-79.93178
4369072,-79.93178
4369172,-79.93178
4369273,-79.93178
4369375,-79.93178
4369475,-79.93178
4369576,-79.93178
4369677,-79.93178
4369776,-79.93178
4369876,-79.93178
4369976,-79.93177
4370076,-79.93177
4370176,-79.93177
4370280,-79.93177
4370380,-79.93177
4370480,-79.93177
4370580,-79.93176
4370680,-79.93176
4370781,-79.93176
4370880,-79.93176
4370980,-79.931755
4371080,-79.931755
4371180,-79.931755
4371280,-79.931755
4371380,-79.931755
4371485,-79.93175
4371585,-79.93175
4371686,-79.93175
4371785,-79.93175
4371889,-79.93175
4371990,-79.93174
4372090,-79.93174
4372191,-79.93174
4372290,-79.93173
4372394,-79.93173
4372495,-79.931725
4372595,-79.931725
4372696,-79.93172
4372798,-79.93172
4372900,-79.93171
4373003,-79.93171
4373102,-79.931694
4373202,-79.93169
4373304,-79.93169
4373404,-79.93168
4373505,-79.93168
4373605,-79.93167
4373706,-79.93167
4373807,-79.93166
4373908,-79.93165
4374008,-79.93164
4374109,-79.931625
4374210,-79.93162
4374310,-79.93162
4374410,-79.9316
4374510,-79.931595
4374610,-79.93159
4374710,-79.93157
4374814,-79.931564
4374913,-79.93156
4375018,-79.93155
4375124,-79.93154
4375230,-79.93152
4375332,-79.93151
4375432,-79.9315
4375531,-79.931496
4375640,-79.93148
4375741,-79.93147
4375845,-79.931465
4375945,-79.93145
4376045,-79.93144
4376149,-79.93143
4376251,-79.93142
4376351,-79.93141
4376454,-79.9314
4376555,-79.93139
4376656,-79.93138
4376758,-79.93137
4376861,-79.93136
4376961,-79.93135
4377061,-79.93133
4377162,-79.93132
4377263,-79.931305
4377363,-79.9313
4377463,-79.93128
4377563,-79.931274
4377663,-79.93126
4377773,-79.93125
4377873,-79.931244
4377973,-79.93123
4378073,-79.931206
4378173,-79.9312
4378275,-79.93118
4378378,-79.93117
4378477,-79.93116
4378578,-79.93116
4378678,-79.93114
4378785,-79.93112
4378889,-79.931114
4378989,-79.9311
4379089,-79.931076
4379189,-79.93107
4379291,-79.93105
4379391,-79.93104
4379491,-79.93103
4379591,-79.931015
4379692,-79.93101
4379797,-79.93099
4379897,-79.930984
4379997,-79.93096
4380097,-79.930954
4380197,-79.93095
4380301,-79.93093
4380402,-79.93092
4380503,-79.930916
4380602,-79.9309
4380704,-79.93089
4380808,-79.930885
4380914,-79.93088
4381014,-79.93086
4381114,-79.930855
4381214,-79.93084
4381318,-79.93083
4381418,-79.930824
4381518,-79.93082
4381618,-79.93081
4381720,-79.9308
4381821,-79.93079
4381921,-79.93079
4382021,-79.930786
4382121,-79.93078
4382221,-79.93077
4382321,-79.93077
4382421,-79.93076
4382521,-79.930756
4382621,-79.930756
4382723,-79.93075
4382825,-79.93074
4382930,-79.93074
4383032,-79.93073
4383131,-79.93072
4383231,-79.93072
4383331,-79.93071
4383431,-79.93071
4383532,-79.9307
4383632,-79.9307
4383732,-79.9307
4383837,-79.930695
4383937,-79.930695
4384037,-79.930695
4384137,-79.930695
4384237,-79.930695
4384341,-79.9307
4384442,-79.9307
4384542,-79.9307
4384642,-79.9307
4384742,-79.9307
4384845,-79.9307
4384946,-79.9307
4385045,-79.9307
4385146,-79.9307
4385247,-79.930695
4385347,-79.930695
4385447,-79.930695
4385549,-79.930695
4385650,-79.930695
4385751,-79.93069
4385856,-79.93069
4385963,-79.93069
4386062,-79.93069
4386162,-79.93069
4386262,-79.93069
4386364,-79.93069
4386466,-79.93069
4386565,-79.93069
4386665,-79.93069
4386765,-79.93069
4386869,-79.93069
4386969,-79.93069
4387069,-79.93069
4387169,-79.93069
4387275,-79.93069
4387375,-79.93069
4387477,-79.93069
4387580,-79.93069
4387680,-79.93069
4387783,-79.930695
4387883,-79.930695
4387984,-79.930695
4388084,-79.930695
4388188,-79.930695
4388293,-79.930695
4388392,-79.930695
4388497,-79.9307
4388627,-79.9307
4388729,-79.9307
4388830,-79.93071
4388929,-79.93071
4389029,-79.93072
4389129,-79.93072
4389229,-79.93072
4389330,-79.93072
4389429,-79.93072
4389529,-79.93073
4389630,-79.93073
4389730,-79.93074
4389832,-79.93074
4389933,-79.930756
4390034,-79.93076
4390135,-79.93077
4390235,-79.93078
4390340,-79.930786
4390443,-79.93079
4390555,-79.93079
4390660,-79.93081
4390760,-79.93082
4390874,-79.930824
4390975,-79.93083
4391075,-79.93084
4391175,-79.930855
4391276,-79.93086
4391380,-79.93088
4391479,-79.930885
4391579,-79.93089
4391679,-79.9309
4391780,-79.93091
4391883,-79.93092
4391983,-79.93093
4392084,-79.93094
4392184,-79.930954
4392285,-79.93096
4392386,-79.93098
4392487,-79.93099
4392587,-79.931
4392688,-79.93101
4392787,-79.93102
4392891,-79.93103
4392991,-79.93104
4393092,-79.931046
4393192,-79.93106
4393291,-79.93107
4393395,-79.93108
4393495,-79.9311
4393595,-79.93111
4393695,-79.93112
4393795,-79.93113
4393898,-79.93114
4394001,-79.93115
4394101,-79.93116
4394203,-79.931175
4394303,-79.93118
4394406,-79.9312
4394507,-79.931206
4394607,-79.93123
4394708,-79.93124
4394808,-79.931244
4394911,-79.93126
4395012,-79.93127
4395113,-79.93128
4395213,-79.93129
4395314,-79.931305
4395416,-79.93131
4395517,-79.93133
4395618,-79.93134
4395718,-79.93136
4395819,-79.931366
4395922,-79.93138
4396022,-79.93139
4396122,-79.9314
4396223,-79.93141
4396324,-79.93142
4396426,-79.93143
4396526,-79.931435
4396627,-79.93144
4396726,-79.93145
4396833,-79.931465
4396937,-79.93148
4397076,-79.93149
4397188,-79.93149
4397290,-79.931496
4397394,-79.9315
4397497,-79.9315
4397598,-79.93151
4397698,-79.93152
4397799,-79.93152
4397901,-79.93152
4398001,-79.93152
4398102,-79.93152
4398202,-79.93152
4398303,-79.93152
4398405,-79.93152
4398506,-79.931526
4398606,-79.931526
4398707,-79.931526
4398809,-79.931526
4398910,-79.931526
4399011,-79.93153
4399111,-79.93153
4399212,-79.93153
4399312,-79.93154
4399415,-79.93154
4399516,-79.93154
4399616,-79.93155
4399716,-79.93155
4399822,-79.93156
4399922,-79.931564
4400022,-79.931564
4400122,-79.93157
4400222,-79.93157
4400322,-79.93157
4400422,-79.93159
4400526,-79.93159
4400626,-79.931595
4400727,-79.931595
4400827,-79.9316
4400930,-79.93161
4401030,-79.93161
4401131,-79.93162
4401232,-79.931625
4401332,-79.93163
4401435,-79.93163
4401535,-79.93163
4401635,-79.93164
4401736,-79.93165
4401836,-79.93165
4401936,-79.931656
4402040,-79.931656
4402140,-79.93166
4402241,-79.93166
4402342,-79.93166
4402444,-79.93167
4402545,-79.93167
4402646,-79.93167
4402746,-79.93167
4402847,-79.93168
4402949,-79.93168
4403050,-79.93168
4403151,-79.93168
4403251,-79.93169
4403351,-79.93169
4403453,-79.93168
4403555,-79.93168
4403655,-79.93168
4403755,-79.93167
4403856,-79.93166
4403959,-79.93166
4404059,-79.931656
4404160,-79.93165
4404260,-79.93165
4404361,-79.93164
4404463,-79.93163
4404564,-79.931625
4404664,-79.93162
4404765,-79.93162
4404865,-79.93161
4404968,-79.9316
4405069,-79.931595
4405170,-79.93159
4405271,-79.93159
4405372,-79.93157
4405473,-79.931564
4405573,-79.93156
4405674,-79.93155
4405774,-79.93155
4405877,-79.93154
4405977,-79.93153
4406077,-79.931526
4406177,-79.931526
4406277,-79.93152
4406380,-79.93151
4406480,-79.9315
4406580,-79.9315
4406680,-79.931496
4406780,-79.93149
4406882,-79.93148
4406987,-79.93147
4407086,-79.931465
4407187,-79.931465
4407287,-79.93145
4407387,-79.93144
4407491,-79.931435
4407591,-79.93143
4407692,-79.93142
4407792,-79.93141
4407896,-79.93141
4407896,-79.93141
4407998,-79.931404
4408098,-79.9314
4408199,-79.93139
4408299,-79.93138
4408399,-79.93137
4408502,-79.931366
4408602,-79.93136
4408703,-79.93135
4408803,-79.93134
4408903,-79.93134
4409006,-79.93133
4409106,-79.93132
4409207,-79.93131
4409316,-79.931305
4409419,-79.9313
4409522,-79.93129
4409623,-79.931274
4409723,-79.93127
4409823,-79.93126
4409929,-79.93126
4410030,-79.931244
4410132,-79.93124
4410231,-79.93123
4410331,-79.931206
4410432,-79.9312
4410532,-79.93119
4410632,-79.93118
4410732,-79.931175
4410835,-79.931175
4410936,-79.93117
4411036,-79.93116
4411136,-79.93115
4411238,-79.931145
4411339,-79.93114
4411442,-79.93113
4411542,-79.93112
4411644,-79.931114
4411745,-79.93111
4411845,-79.9311
4411947,-79.93108
4412048,-79.931076
4412148,-79.931076
4412249,-79.93106
4412349,-79.93105
4412450,-79.931046
4412551,-79.93104
4412652,-79.93103
4412752,-79.93102
4412852,-79.931015
4412955,-79.93101
4413055,-79.931
4413156,-79.93099
4413255,-79.930984
4413356,-79.93098
4413457,-79.93096
4413557,-79.930954
4413657,-79.93095
4413758,-79.93094
4413864,-79.93093
4413967,-79.93092
4414067,-79.930916
4414168,-79.93091
4414268,-79.9309
4414370,-79.93089
4414473,-79.930885
4414573,-79.93088
4414673,-79.93087
4414773,-79.93087
4414883,-79.93086
4414983,-79.930855
4415083,-79.930855
4415183,-79.93084
4415283,-79.93083
4415389,-79.93083
4415488,-79.930824
4415588,-79.93082
4415688,-79.93082
4415788,-79.93081
4415892,-79.93081
4415992,-79.9308
4416092,-79.9308
4416195,-79.93081
4416297,-79.93081
4416403,-79.93081
4416503,-79.93081
4416603,-79.93081
4416703,-79.9308
4416803,-79.9308
4416903,-79.93079
4417003,-79.93079
4417103,-79.93079
4417203,-79.93079
4417303,-79.930786
4417407,-79.930786
4417507,-79.930786
4417607,-79.93078
4417707,-79.93077
4417807,-79.93077
4417912,-79.93076
4418013,-79.930756
4418114,-79.930756
4418215,-79.93075
4418318,-79.93075
4418424,-79.93074
4418527,-79.93074
4418628,-79.93073
4418727,-79.93073
4418828,-79.93073
4418934,-79.93073
4419040,-79.93072
4419141,-79.93072
4419241,-79.93072
4419341,-79.93072
4419444,-79.93072
4419545,-79.93072
4419645,-79.93071
4419744,-79.93071
4419844,-79.93071
4419949,-79.93071
4420049,-79.93071
4420150,-79.93071
4420249,-79.93071
4420349,-79.93071
4420453,-79.93071
4420554,-79.9307
4420654,-79.9307
4420754,-79.93071
4420854,-79.93071
4420958,-79.93071
4421059,-79.93071
4421158,-79.93071
4421258,-79.93072
4421358,-79.93072
4421461,-79.93072
4421566,-79.93072
4421667,-79.93073
4421768,-79.93073
4421868,-79.93074
4421971,-79.93074
4422071,-79.93075
4422172,-79.93075
4422272,-79.930756
4422373,-79.930756
4422475,-79.93076
4422575,-79.93077
4422676,-79.93077
4422777,-79.93078
4422892,-79.930786
4422993,-79.93079
4423093,-79.93079
4423193,-79.93081
4423293,-79.93081
4423393,-79.93082
4423493,-79.930824
4423596,-79.93083
4423697,-79.93084
4423798,-79.930855
4423898,-79.930855
4424000,-79.93087
4424101,-79.930885
4424201,-79.93089
4424302,-79.9309
4424401,-79.930916
4424504,-79.93092
4424604,-79.93093
4424705,-79.93095
4424814,-79.930954
4424916,-79.93096
4425019,-79.930984
4425121,-79.93099
4425221,-79.931
4425321,-79.931015
4425423,-79.93102
4425524,-79.93104
4425623,-79.931046
4425723,-79.93105
4425827,-79.93107
4425942,-79.931076
4426056,-79.93111
4426155,-79.931114
4426255,-79.93113
4426361,-79.93114
4426464,-79.93115
4426564,-79.93116
4426664,-79.931175
4426765,-79.93118
4426865,-79.9312
4426967,-79.931206
4427067,-79.93123
4427167,-79.93124
4427268,-79.93125
4427367,-79.93127
4427471,-79.931274
4427575,-79.93129
4427681,-79.931305
4427782,-79.93131
4427881,-79.93133
4427981,-79.93134
4428081,-79.93135
4428181,-79.931366
4428281,-79.93137
4428381,-79.93139
4428482,-79.9314
4428583,-79.931404
4428684,-79.93142
4428784,-79.93143
4428885,-79.931435
4428988,-79.93144
4429092,-79.93145
4429192,-79.93145
4429292,-79.931465
4429393,-79.93145
4429494,-79.93145
4429594,-79.93145
4429694,-79.931465
4429795,-79.931465
4429896,-79.931465
4429997,-79.931465
4430098,-79.93147
4430198,-79.93147
4430299,-79.93147
4430401,-79.93147
4430501,-79.93147
4430601,-79.93148
4430702,-79.93148
4430803,-79.93148
4430917,-79.93149
4431017,-79.93149
4431117,-79.931496
4431217,-79.9315
4431318,-79.9315
4431421,-79.93151
4431520,-79.93151
4431620,-79.93152
4431724,-79.93152
4431825,-79.931526
4431928,-79.93153
4432027,-79.93153
4432128,-79.93154
4432229,-79.93155
4432329,-79.931564
4432430,-79.931564
4432530,-79.93157
4432631,-79.93159
4432731,-79.93159
4432831,-79.931595
4432934,-79.9316
4433034,-79.93161
4433134,-79.93161
4433234,-79.93162
4433334,-79.93162
4433434,-79.931625
4433534,-79.93163
4433634,-79.93163
4433746,-79.93163
4433846,-79.93164
4433947,-79.93165
4434047,-79.93165
4434147,-79.93165
4434248,-79.931656
4434348,-79.931656
4434448,-79.931656
4434551,-79.93166
4434652,-79.93166
4434752,-79.93166
4434853,-79.93166
4434956,-79.93166
4435056,-79.93166
4435157,-79.93166
4435257,-79.93166
4435358,-79.93166
4435460,-79.93166
4435560,-79.93166
4435661,-79.93166
4435762,-79.93166
4435862,-79.93166
4435965,-79.93166
4436065,-79.93165
4436165,-79.93164
4436275,-79.93163
4436379,-79.931625
4436481,-79.93162
4436582,-79.93162
4436682,-79.93161
4436782,-79.93161
4436882,-79.9316
4436986,-79.9316
4437087,-79.931595
4437190,-79.93159
4437289,-79.93159
4437390,-79.93157
4437492,-79.93157
4437591,-79.931564
4437692,-79.93156
4437791,-79.93155
4437892,-79.93155
4437991,-79.93154
4438092,-79.93153
4438192,-79.931526
4438296,-79.93152
4438398,-79.93151
4438498,-79.93151
4438601,-79.9315
4438702,-79.931496
4438803,-79.93149
4438909,-79.93148
4439009,-79.93147
4439109,-79.931465
4439208,-79.93145
4439308,-79.93144
4439409,-79.931435
4439511,-79.93143
4439611,-79.93142
4439711,-79.93141
4439812,-79.931404
4439919,-79.9314
4440019,-79.93139
4440119,-79.93138
4440219,-79.93137
4440319,-79.931366
4440419,-79.931366
4440519,-79.93135
4440621,-79.93135
4440721,-79.93134
4440821,-79.93133
4440921,-79.93131
4441022,-79.93131
4441121,-79.931305
4441221,-79.9313
4441325,-79.93129
4441426,-79.93128
4441525,-79.931274
4441626,-79.93127
4441726,-79.93126
4441830,-79.93125
4441932,-79.931244
4442120,-79.93123
4442136,-79.93123
4442236,-79.93122
4442337,-79.931206
4442437,-79.9312
4442540,-79.93119
4442640,-79.93118
4442740,-79.931175
4442843,-79.93117
4442944,-79.93116
4443044,-79.93115
4443145,-79.931145
4443246,-79.93114
4443345,-79.93113
4443446,-79.93112
4443549,-79.931114
4443650,-79.93111
4443750,-79.9311
4443850,-79.93108
4443957,-79.931076
4444059,-79.93106
4444159,-79.93105
4444259,-79.931046
4444359,-79.93104
4444461,-79.93103
4444564,-79.93102
4444663,-79.931015
4444763,-79.93101
4444863,-79.931
4444965,-79.93099
4445069,-79.930984
4445170,-79.93098
4445270,-79.93096
4445370,-79.930954
4445474,-79.93095
4445573,-79.93094
4445673,-79.93093
4445773,-79.93092
4445873,-79.930916
4445973,-79.93091
4446073,-79.9309
4446174,-79.93089
4446275,-79.930885
4446374,-79.93088
4446475,-79.93087
4446576,-79.93086
4446677,-79.93086
4446778,-79.930855
4446879,-79.93084
4446990,-79.93083
4447091,-79.930824
4447191,-79.930824
4447291,-79.93082
4447391,-79.93081
4447495,-79.9308
4447595,-79.9308
4447696,-79.93079
4447800,-79.930786
4447901,-79.930786
4448008,-79.93078
4448108,-79.93078
4448208,-79.93077
4448308,-79.93077
4448408,-79.93076
4448508,-79.93076
4448608,-79.930756
4448708,-79.930756
4448808,-79.93075
4448908,-79.930756
4449012,-79.930756
4449119,-79.93075
4449218,-79.93075
4449323,-79.93075
4449423,-79.93074
4449523,-79.93074
4449623,-79.93074
4449723,-79.93074
4449823,-79.93074
4449923,-79.93074
4450023,-79.93074
4450129,-79.93074
4450229,-79.93074
4450330,-79.93074
4450429,-79.93074
4450533,-79.93073
4450633,-79.93073
4450733,-79.93072
4450833,-79.93072
4450933,-79.93072
4451037,-79.93072
4451137,-79.93072
4451237,-79.93071
4451337,-79.93072
4451437,-79.93072
4451541,-79.93072
4451641,-79.93072
4451741,-79.93072
4451841,-79.93072
4451946,-79.93072
4452047,-79.93071
4452146,-79.93071
4452249,-79.93071
4452350,-79.93071
4452452,-79.93071
4452554,-79.93071
4452660,-79.93071
4452765,-79.93071
4452865,-79.93071
4452967,-79.93071
4453069,-79.93071
4453170,-79.93071
4453270,-79.93071
4453371,-79.93071
4453471,-79.93071
4453574,-79.93071
4453674,-79.93071
4453775,-79.93072
4453875,-79.93072
4453976,-79.93072
4454078,-79.93072
4454179,-79.93072
4454279,-79.93073
4454380,-79.93073
4454480,-79.93074
4454582,-79.93074
4454682,-79.93074
4454783,-79.93075
4454884,-79.930756
4455006,-79.930756
4455107,-79.93076
4455207,-79.93076
4455309,-79.93077
4455309,-79.93077
4455409,-79.93078
4455521,-79.930786
4455624,-79.93079
4455724,-79.9308
4455824,-79.93082
4455925,-79.93082
4456025,-79.930824
4456124,-79.93083
4456224,-79.93084
4456324,-79.930855
4456425,-79.93086
4456526,-79.93088
4456628,-79.930885
4456729,-79.93089
4456829,-79.9309
4456929,-79.93091
4457029,-79.93093
4457129,-79.93093
4457229,-79.93094
4457329,-79.93095
4457433,-79.93098
4457534,-79.93098
4457634,-79.93099
4457734,-79.93099
4457834,-79.931015
4457934,-79.93103
4458048,-79.93103
4458147,-79.93105
4458247,-79.93106
4458347,-79.93107
4458447,-79.93108
4458547,-79.9311
4458647,-79.931114
4458747,-79.93112
4458847,-79.93114
4458947,-79.931145
4459050,-79.93116
4459149,-79.93117
4459249,-79.93118
4459349,-79.93119
4459449,-79.9312
4459549,-79.93122
4459651,-79.93124
4459753,-79.931244
4459853,-79.93126
4459953,-79.93127
4460055,-79.93128
4460155,-79.93129
4460255,-79.931305
4460355,-79.93131
4460459,-79.93133
4460562,-79.93134
4460662,-79.93135
4460763,-79.931366
4460863,-79.93137
4460964,-79.93138
4461067,-79.93139
4461170,-79.931404
4461273,-79.93141
4461374,-79.93142
4461480,-79.93143
4461580,-79.931435
4461680,-79.93144
4461780,-79.93144
4461880,-79.93145
4461980,-79.93145
4462080,-79.93145
4462180,-79.93145
4462280,-79.93145
4462380,-79.93145
4462480,-79.93145
4462582,-79.931465
4462681,-79.931465
4462782,-79.931465
4462882,-79.93147
4463001,-79.93147
4463104,-79.93147
4463205,-79.93147
4463305,-79.93147
4463405,-79.93148
4463504,-79.93148
4463608,-79.93149
4463707,-79.93149
4463807,-79.931496
4463907,-79.9315
4464007,-79.9315
4464113,-79.93151
4464221,-79.93152
4464321,-79.931526
4464421,-79.931526
4464537,-79.93153
4464640,-79.93155
4464740,-79.93155
4464841,-79.93156
4464941,-79.931564
4465044,-79.93157
4465144,-79.93159
4465245,-79.931595
4465345,-79.931595
4465446,-79.9316
4465548,-79.93161
4465648,-79.93161
4465749,-79.93162
4465858,-79.93162
4465957,-79.931625
4466057,-79.931625
4466157,-79.93163
4466257,-79.93164
4466357,-79.93164
4466457,-79.93165
4466558,-79.931656
4466658,-79.931656
4466758,-79.93166
4466859,-79.93166
4466969,-79.93167
4467070,-79.93167
4467171,-79.93167
4467271,-79.93168
4467374,-79.93168
4467476,-79.93168
4467579,-79.93168
4467679,-79.93168
4467785,-79.93168
4467887,-79.93169
4467992,-79.93169
4468092,-79.93169
4468192,-79.93169
4468292,-79.93169
4468394,-79.93169
4468499,-79.931694
4468606,-79.931694
4468707,-79.93171
4468840,-79.93171
4468942,-79.93171
4469041,-79.93171
4469144,-79.93171
4469244,-79.93171
4469344,-79.93171
4469444,-79.93171
4469544,-79.93171
4469647,-79.931694
4469747,-79.931694
4469847,-79.93166
4469947,-79.93165
4470047,-79.93163
4470149,-79.931625
4470249,-79.93162
4470349,-79.93161
4470449,-79.9316
4470548,-79.931595
4470648,-79.93159
4470748,-79.93157
4470848,-79.931564
4470949,-79.93156
4471056,-79.93156
4471155,-79.93154
4471256,-79.93153
4471356,-79.93152
4471456,-79.93151
4471562,-79.9315
4471666,-79.931496
4471766,-79.93149
4471865,-79.93148
4471965,-79.93147
4472067,-79.931465
4472170,-79.93145
4472271,-79.93144
4472370,-79.93143
4472470,-79.93142
4472570,-79.93141
4472670,-79.931404
4472771,-79.9314
4472871,-79.93139
4472973,-79.93138
4473074,-79.93137
4473174,-79.931366
4473274,-79.93136
4473374,-79.93134
4473474,-79.93133
4473576,-79.93132
4473676,-79.93131
4473787,-79.931305
4473890,-79.9313
4473990,-79.93129
4474090,-79.931274
4474190,-79.93127
4474290,-79.93126
4474390,-79.93125
4474490,-79.931244
4474593,-79.93124
4474692,-79.93123
4474792,-79.93122
4474893,-79.931206
4474993,-79.9312
4475097,-79.93118
4475198,-79.931175
4475297,-79.93117
4475397,-79.93116
4475497,-79.93115
4475602,-79.931145
4475705,-79.93114
4475805,-79.93113
4475905,-79.93112
4476005,-79.931114
4476106,-79.93111
4476210,-79.9311
4476310,-79.931076
4476409,-79.93107
4476512,-79.93106
4476614,-79.93105
4476714,-79.931046
4476814,-79.93104
4476914,-79.93103
4477017,-79.93102
4477120,-79.93101
4477221,-79.931
4477323,-79.93099
4477423,-79.930984
4477525,-79.93098
4477626,-79.93096
4477727,-79.930954
4477828,-79.93095
4477929,-79.93093
4478035,-79.93092
4478137,-79.930916
4478237,-79.93091
4478337,-79.9309
4478437,-79.93089
4478539,-79.93089
4478639,-79.93088
4478739,-79.93088
4478839,-79.93086
4478940,-79.93086
4479055,-79.93086
4479221,-79.93084
4479268,-79.93084
4479373,-79.93083
4479473,-79.93083
4479578,-79.930824
4479677,-79.93082
4479777,-79.93082
4479877,-79.93082
4479983,-79.93081
4480083,-79.93081
4480183,-79.9308
4480283,-79.93079
4480383,-79.93079
4480483,-79.93079
4480585,-79.930786
4480685,-79.93078
4480785,-79.93077
4480886,-79.93077
4480986,-79.93077
4481089,-79.93076
4481189,-79.93076
4481290,-79.93076
4481390,-79.930756
4481491,-79.930756
4481593,-79.930756
4481693,-79.93075
4481794,-79.93075
4481894,-79.93075
4481995,-79.93075
4482104,-79.93074
4482217,-79.93074
4482317,-79.93074
4482417,-79.93074
4482521,-79.93074
4482621,-79.93074
4482721,-79.93074
4482822,-79.93074
4482922,-79.93074
4483021,-79.93074
4483126,-79.93074
4483227,-79.93074
4483327,-79.93074
4483427,-79.93074
4483527,-79.93074
4483631,-79.93074
4483732,-79.93074
4483832,-79.93074
4483932,-79.93074
4484033,-79.93074
4484137,-79.93075
4484236,-79.93075
4484336,-79.93075
4484436,-79.93075
4484537,-79.93075
4484640,-79.930756
4484741,-79.930756
4484841,-79.930756
4484941,-79.93076
4485047,-79.93077
4485148,-79.93077
4485249,-79.93078
4485351,-79.930786
4485451,-79.93079
4485558,-79.9308
4485660,-79.93081
4485759,-79.93082
4485859,-79.930824
4485959,-79.93083
4486060,-79.93084
4486162,-79.930855
4486263,-79.93086
4486363,-79.93087
4486462,-79.93088
4486564,-79.930885
4486664,-79.93089
4486764,-79.93091
4486865,-79.930916
4486965,-79.93092
4487066,-79.93093
4487168,-79.93095
4487268,-79.930954
4487368,-79.93096
4487468,-79.93098
4487568,-79.930984
4487671,-79.93099
4487771,-79.93101
4487871,-79.931015
4487971,-79.93103
4488071,-79.93104
4488171,-79.931046
4488271,-79.93105
4488371,-79.93107
4488471,-79.931076
4488571,-79.9311
4488671,-79.93111
4488771,-79.931114
4488871,-79.93112
4488971,-79.93114
4489075,-79.931145
4489175,-79.93116
4489276,-79.93117
4489377,-79.931175
4489477,-79.93119
4489581,-79.9312
4489681,-79.93122
4489781,-79.93123
4489881,-79.931244
4489982,-79.93125
4490088,-79.93126
4490190,-79.931274
4490290,-79.93129
4490389,-79.9313
4490489,-79.93131
4490592,-79.93132
4490692,-79.93133
4490792,-79.93135
4490893,-79.93136
4490993,-79.93137
