Timestamp (ms),F_GPS_LATITUDE
2221240,43.261215
2221340,43.261215
2221440,43.261215
2221541,43.261215
2221644,43.261215
2221744,43.261215
2221844,43.261215
2221949,43.261215
2222048,43.261215
2222148,43.261215
2222248,43.261215
2222349,43.261215
2222449,43.261215
2222550,43.261215
2222652,43.261215
2222753,43.261215
2222854,43.261215
2222955,43.261215
2223057,43.261215
2223162,43.261215
2223262,43.261215
2223362,43.261215
2223462,43.261215
2223568,43.261215
2223668,43.261215
2223768,43.261215
2223868,43.261215
2223968,43.261215
2224071,43.261215
2224171,43.261215
2224271,43.261215
2224376,43.261215
2224477,43.261215
2224579,43.261215
2224679,43.261215
2224780,43.261215
2224879,43.261215
2224980,43.261215
2225084,43.261215
2225184,43.261215
2225284,43.261215
2225384,43.261215
2225485,43.261215
2225589,43.261215
2225689,43.261215
2225789,43.261215
2225889,43.261215
2225990,43.261215
2226092,43.261215
2226192,43.261215
2226292,43.261215
2226393,43.261215
2226493,43.261215
2226593,43.261215
2226693,43.261215
2226793,43.261215
2226893,43.261215
2226998,43.261215
2227099,43.261215
2227200,43.261215
2227301,43.261215
2227401,43.261215
2227501,43.261215
2227611,43.261215
2227710,43.261215
2227814,43.261215
2227915,43.261215
2228015,43.261215
2228118,43.261215
2228219,43.261215
2228319,43.261215
2228419,43.261215
2228520,43.261215
2228625,43.261215
2228724,43.261215
2228824,43.261215
2228924,43.261215
2229025,43.261215
2229126,43.261215
2229228,43.261215
2229328,43.261215
2229428,43.261215
2229529,43.261215
2229628,43.261215
2229729,43.261215
2229829,43.261215
2229929,43.261215
2230029,43.261215
2230132,43.261215
2230231,43.261215
2230336,43.261215
2230435,43.261215
2230536,43.261215
2230640,43.261215
2230743,43.261215
2230843,43.261215
2230943,43.261215
2231044,43.261215
2231159,43.261215
2231262,43.261215
2231374,43.261215
2231477,43.261215
2231579,43.261215
2231684,43.261215
2231784,43.261215
2231884,43.261215
2231984,43.261215
2232089,43.261215
2232189,43.261215
2232289,43.261215
2232389,43.261215
2232489,43.261215
2232598,43.261215
2232697,43.261215
2232797,43.261215
2232897,43.261215
2232997,43.261215
2233097,43.261215
2233200,43.261215
2233301,43.261215
2233401,43.261215
2233502,43.261215
2233601,43.261215
2233705,43.261215
2233805,43.261215
2233905,43.261215
2234006,43.261215
2234109,43.261215
2234209,43.261215
2234309,43.261215
2234409,43.261215
2234510,43.261215
2234613,43.261215
2234713,43.261215
2234813,43.261215
2234914,43.261215
2235014,43.261215
2235117,43.261215
2235217,43.261215
2235318,43.261215
2235418,43.261215
2235518,43.261215
2235656,43.261215
2235760,43.261215
2235868,43.261215
2235969,43.261215
2236074,43.261215
2236177,43.261215
2236276,43.261215
2236377,43.261215
2236477,43.261215
2236578,43.261215
2236679,43.261215
2236781,43.261215
2236881,43.261215
2236981,43.261215
2237082,43.261215
2237184,43.261215
2237284,43.261215
2237385,43.261215
2237486,43.261215
2237586,43.261215
2237688,43.261215
2237789,43.261215
2237889,43.261215
2237989,43.261215
2238090,43.261215
2238192,43.261215
2238292,43.261215
2238393,43.261215
2238493,43.261215
2238594,43.261215
2238693,43.261215
2238796,43.261215
2238897,43.261215
2238997,43.261215
2239104,43.261215
2239207,43.261215
2239306,43.261215
2239406,43.261215
2239506,43.261215
2239606,43.261215
2239711,43.261215
2239811,43.261215
2239911,43.261215
2240011,43.261215
2240116,43.261215
2240215,43.261215
2240315,43.261215
2240415,43.261215
2240515,43.261215
2240622,43.261215
2240724,43.261215
2240824,43.261215
2240925,43.261215
2241026,43.261215
2241132,43.261215
2241236,43.261215
2241337,43.261215
2241437,43.261215
2241538,43.261215
2241639,43.261215
2241739,43.261215
2241840,43.261215
2241941,43.261215
2242041,43.261215
2242143,43.261215
2242244,43.261215
2242344,43.261215
2242445,43.261215
2242544,43.261215
2242648,43.261215
2242748,43.261215
2242848,43.261215
2242949,43.261215
2243049,43.261215
2243152,43.261215
2243251,43.261215
2243351,43.261215
2243451,43.261215
2243551,43.261215
2243654,43.261215
2243758,43.261215
2243858,43.261215
2243959,43.261215
2244059,43.261215
2244163,43.261215
2244263,43.261215
2244363,43.261215
2244463,43.261215
2244564,43.261215
2244666,43.261215
2244767,43.261215
2244867,43.261215
2244968,43.261215
2245068,43.261215
2245170,43.261215
2245271,43.261215
2245371,43.261215
2245471,43.261215
2245572,43.261215
2245674,43.261215
2245774,43.261215
2245874,43.261215
2245975,43.261215
2246075,43.261215
2246177,43.261215
2246277,43.261215
2246378,43.261215
2246479,43.261215
2246594,43.261215
2246709,43.261215
2246810,43.261215
2246910,43.261215
2247011,43.261215
2247117,43.261215
2247218,43.261215
2247320,43.261215
2247421,43.261215
2247521,43.261215
2247624,43.261215
2247728,43.261215
2247827,43.261215
2247927,43.261215
2248027,43.261215
2248128,43.261215
2248232,43.261215
2248331,43.261215
2248431,43.261215
2248531,43.261215
2248640,43.261215
2248744,43.261215
2248844,43.261215
2248944,43.261215
2249044,43.261215
2249150,43.261215
2249253,43.261215
2249353,43.261215
2249453,43.261215
2249554,43.261215
2249653,43.261215
2249756,43.261215
2249857,43.261215
2249958,43.261215
2250058,43.261215
2250161,43.261215
2250261,43.261215
2250361,43.261215
2250461,43.261215
2250562,43.261215
2250665,43.261215
2250764,43.261215
2250864,43.261215
2250964,43.261215
2251064,43.261215
2251168,43.261215
2251267,43.261215
2251368,43.261215
2251467,43.261215
2251567,43.261215
2251671,43.261215
2251773,43.261215
2251874,43.261215
2251974,43.261215
2252075,43.261215
2252177,43.261215
2252277,43.261215
2252377,43.261215
2252478,43.261215
2252578,43.261215
2252680,43.261215
2252781,43.261215
2252881,43.261215
2252982,43.261215
2253083,43.261215
2253184,43.261215
2253285,43.261215
2253385,43.261215
2253486,43.261215
2253585,43.261215
2253688,43.261215
2253789,43.261215
2253889,43.261215
2253990,43.261215
2254090,43.261215
2254192,43.261215
2254292,43.261215
2254392,43.261215
2254492,43.261215
2254592,43.261215
2254695,43.261215
2254797,43.261215
2254898,43.261215
2254998,43.261215
2255098,43.261215
2255200,43.261215
2255301,43.261215
2255401,43.261215
2255502,43.261215
2255601,43.261215
2255703,43.261215
2255803,43.261215
2255903,43.261215
2256003,43.261215
2256103,43.261215
2256208,43.261215
2256308,43.261215
2256408,43.261215
2256507,43.261215
2256616,43.261215
2256715,43.261215
2256816,43.261215
2256916,43.261215
2257016,43.261215
2257117,43.261215
2257219,43.261215
2257320,43.261215
2257420,43.261215
2257521,43.261215
2257622,43.261215
2257722,43.261215
2257826,43.261215
2257928,43.261215
2258028,43.261215
2258129,43.261215
2258235,43.261215
2258336,43.261215
2258436,43.261215
2258535,43.261215
2258639,43.261215
2258739,43.261215
2258839,43.261215
2258939,43.261215
2259039,43.261215
2259144,43.261215
2259243,43.261215
2259344,43.261215
2259444,43.261215
2259545,43.261215
2259645,43.261215
2259747,43.261215
2259847,43.261215
2259951,43.261215
2260052,43.261215
2260156,43.261215
2260256,43.261215
2260356,43.261215
2260456,43.261215
2260556,43.261215
2260659,43.261215
2260759,43.261215
2260859,43.261215
2260959,43.261215
2261059,43.261215
2261160,43.261215
2261260,43.261215
2261360,43.261215
2261460,43.261215
2261560,43.261215
2261663,43.261215
2261763,43.261215
2261867,43.261215
2261968,43.261215
2262067,43.261215
2262172,43.261215
2262277,43.261215
2262381,43.261215
2262482,43.261215
2262587,43.261215
2262692,43.261215
2262793,43.261215
2262894,43.261215
2262994,43.261215
2263094,43.261215
2263197,43.261215
2263297,43.261215
2263398,43.261215
2263498,43.261215
2263598,43.261215
2263702,43.261215
2263803,43.261215
2263903,43.261215
2264004,43.261215
2264104,43.261215
2264205,43.261215
2264305,43.261215
2264405,43.261215
2264505,43.261215
2264608,43.261215
2264711,43.261215
2264811,43.261215
2264911,43.261215
2265011,43.261215
2265114,43.261215
2265217,43.261215
2265317,43.261215
2265416,43.261215
2265516,43.261215
2265619,43.261215
2265722,43.261215
2265822,43.261215
2265921,43.261215
2266021,43.261215
2266121,43.261215
2266224,43.261215
2266324,43.261215
2266427,43.261215
2266528,43.261215
2266628,43.261215
2266730,43.261215
2266830,43.261215
2266930,43.261215
2267030,43.261215
2267131,43.261215
2267237,43.261215
2267338,43.261215
2267443,43.261215
2267543,43.261215
2267643,43.261215
2267747,43.261215
2267847,43.261215
2267947,43.261215
2268051,43.261215
2268152,43.261215
2268256,43.261215
2268356,43.261215
2268456,43.261215
2268556,43.261215
2268656,43.261215
2268756,43.261215
2268856,43.261215
2268957,43.261215
2269057,43.261215
2269159,43.261215
2269260,43.261215
2269365,43.261215
2269466,43.261215
2269566,43.261215
2269666,43.261215
2269771,43.261215
2269872,43.261215
2269972,43.261215
2270072,43.261215
2270175,43.261215
2270275,43.261215
2270376,43.261215
2270476,43.261215
2270575,43.261215
2270679,43.261215
2270781,43.261215
2270881,43.261215
2270981,43.261215
2271081,43.261215
2271183,43.261215
2271283,43.261215
2271383,43.261215
2271483,43.261215
2271583,43.261215
2271684,43.261215
2271784,43.261215
2271884,43.261215
2271984,43.261215
2272084,43.261215
2272191,43.261215
2272291,43.261215
2272390,43.261215
2272490,43.261215
2272594,43.261215
2272696,43.261215
2272796,43.261215
2272896,43.261215
2272996,43.261215
2273100,43.261215
2273202,43.261215
2273302,43.261215
2273402,43.261215
2273503,43.261215
2273604,43.261215
2273707,43.261215
2273807,43.261215
2273913,43.261215
2274014,43.261215
2274114,43.261215
2274218,43.261215
2274328,43.261215
2274430,43.261215
2274541,43.261215
2274640,43.261215
2274745,43.261215
2274845,43.261215
2274945,43.261215
2275047,43.261215
2275147,43.261215
2275255,43.261215
2275355,43.261215
2275455,43.261215
2275554,43.261215
2275654,43.261215
2275758,43.261215
2275860,43.261215
2275960,43.261215
2276059,43.261215
2276159,43.261215
2276264,43.261215
2276365,43.261215
2276465,43.261215
2276564,43.261215
2276665,43.261215
2276768,43.261215
2276872,43.261215
2276972,43.261215
2277073,43.261215
2277173,43.261215
2277276,43.261215
2277376,43.261215
2277476,43.261215
2277577,43.261215
2277682,43.261215
2277787,43.261215
2277887,43.261215
2277988,43.261215
2278087,43.261215
2278187,43.261215
2278292,43.261215
2278393,43.261215
2278493,43.261215
2278593,43.261215
2278696,43.261215
2278796,43.261215
2278897,43.261215
2278997,43.261215
2279096,43.261215
2279196,43.261215
2279296,43.261215
2279396,43.261215
2279496,43.261215
2279596,43.261215
2279701,43.261215
2279800,43.261215
2279900,43.261215
2280000,43.261215
2280100,43.261215
2280204,43.261215
2280304,43.261215
2280404,43.261215
2280507,43.261215
2280607,43.261215
2280710,43.261215
2280809,43.261208
2280909,43.261208
2281009,43.261208
2281110,43.261208
2281211,43.261208
2281316,43.261208
2281418,43.261208
2281518,43.261208
2281617,43.261208
2281721,43.261208
2281821,43.261208
2281922,43.261208
2282022,43.261208
2282121,43.261208
2282225,43.261208
2282325,43.261208
2282426,43.261208
2282526,43.261208
2282625,43.261208
2282729,43.261208
2282829,43.261208
2282929,43.261208
2283030,43.261208
2283129,43.261208
2283233,43.261208
2283332,43.261208
2283432,43.261208
2283532,43.261208
2283634,43.261208
2283735,43.261208
2283835,43.261208
2283940,43.261208
2284040,43.261208
2284148,43.261208
2284256,43.261208
2284356,43.261208
2284459,43.261208
2284565,43.261208
2284668,43.261208
2284773,43.261208
2284874,43.261208
2284975,43.261208
2285076,43.261208
2285181,43.261208
2285282,43.261208
2285383,43.261208
2285482,43.261208
2285583,43.261208
2285685,43.261208
2285794,43.261208
2285893,43.261208
2285997,43.261208
2286098,43.261208
2286198,43.261208
2286300,43.261208
2286402,43.261208
2286502,43.261208
2286602,43.261208
2286707,43.261208
2286807,43.261208
2286907,43.261208
2287007,43.261208
2287107,43.261208
2287207,43.261208
2287310,43.261208
2287410,43.261208
2287510,43.261208
2287610,43.261208
2287711,43.261208
2287814,43.261208
2287914,43.261208
2288014,43.261208
2288119,43.261208
2288220,43.261208
2288325,43.261208
2288425,43.261208
2288526,43.261208
2288625,43.261208
2288737,43.261208
2288932,43.261208
2288936,43.261208
2289036,43.261208
2289136,43.261208
2289236,43.261208
2289336,43.261208
2289437,43.261208
2289537,43.261208
2289638,43.261208
2289738,43.261208
2289839,43.261208
2289940,43.261208
2290041,43.261208
2290141,43.261208
2290242,43.261208
2290344,43.261208
2290445,43.261208
2290545,43.261208
2290645,43.261208
2290746,43.261208
2290848,43.261208
2290948,43.261208
2291049,43.261208
2291150,43.261208
2291250,43.261208
2291353,43.261208
2291453,43.261208
2291554,43.261208
2291654,43.261208
2291754,43.261208
2291855,43.261208
2291955,43.261208
2292055,43.261208
2292155,43.261208
2292259,43.261208
2292362,43.261208
2292462,43.261208
2292562,43.261208
2292663,43.261208
2292766,43.261208
2292871,43.261208
2292971,43.261208
2293076,43.261208
2293177,43.261208
2293276,43.261208
2293376,43.261208
2293476,43.261208
2293576,43.261208
2293681,43.261208
2293781,43.261208
2293884,43.261208
2293985,43.261208
2294085,43.261208
2294186,43.261208
2294285,43.261208
2294385,43.261208
2294485,43.261208
2294585,43.261208
2294685,43.261208
2294790,43.261208
2294893,43.261208
2294993,43.261208
2295094,43.261208
2295194,43.261208
2295296,43.261208
2295396,43.261208
2295496,43.261208
2295597,43.261208
2295698,43.261208
2295800,43.261208
2295901,43.261208
2296007,43.261208
2296109,43.261208
2296209,43.261208
2296312,43.261208
2296413,43.261208
2296513,43.261208
2296613,43.261208
2296721,43.261208
2296825,43.261208
2296930,43.261208
2297030,43.261208
2297130,43.261208
2297231,43.261208
2297333,43.261208
2297434,43.261208
2297535,43.261208
2297635,43.261208
2297736,43.261208
2297839,43.261208
2297939,43.261208
2298039,43.261208
2298139,43.261208
2298240,43.261208
2298342,43.261208
2298442,43.261208
2298543,43.261208
2298643,43.261208
2298744,43.261208
2298843,43.261208
2298947,43.261208
2299064,43.261208
2299168,43.261208
2299267,43.261208
2299370,43.261208
2299471,43.261208
2299572,43.261208
2299672,43.261208
2299772,43.261208
2299875,43.261208
2299975,43.261208
2300076,43.261208
2300176,43.261208
2300277,43.261208
2300379,43.261208
2300479,43.261208
2300580,43.261208
2300680,43.261208
2300780,43.261208
2300880,43.261208
2300980,43.261208
2301080,43.261208
2301180,43.261208
2301284,43.261208
2301385,43.261208
2301485,43.261208
2301585,43.261208
2301685,43.261208
2301788,43.261208
2301887,43.261208
2301987,43.261208
2302087,43.261208
2302191,43.261208
2302297,43.261208
2302397,43.261208
2302501,43.261208
2302603,43.261208
2302703,43.261208
2302808,43.261208
2302908,43.261208
2303009,43.261208
2303109,43.261208
2303209,43.261208
2303312,43.261208
2303413,43.261208
2303513,43.261208
2303613,43.261208
2303712,43.261208
2303812,43.261208
2303912,43.261208
2304012,43.261208
2304118,43.261208
2304219,43.261208
2304319,43.261208
2304423,43.261208
2304523,43.261208
2304624,43.261208
2304724,43.261208
2304834,43.261208
2304937,43.261208
2305038,43.261208
2305138,43.261208
2305239,43.261208
2305343,43.261208
2305442,43.261208
2305542,43.261208
2305643,43.261208
2305743,43.261208
2305845,43.261208
2305945,43.261208
2306046,43.261208
2306146,43.261208
2306246,43.261208
2306347,43.261208
2306447,43.261208
2306548,43.261208
2306647,43.261208
2306747,43.261208
2306852,43.261208
2306952,43.261208
2307052,43.261208
2307152,43.261208
2307252,43.261208
2307356,43.261208
2307456,43.261208
2307556,43.261208
2307657,43.261208
2307756,43.261208
2307868,43.261208
2307972,43.261208
2308072,43.261208
2308181,43.261208
2308280,43.261208
2308383,43.261208
2308484,43.261208
2308588,43.261208
2308688,43.261208
2308789,43.261208
2308895,43.261208
2308994,43.261208
2309094,43.261208
2309194,43.261208
2309294,43.261208
2309395,43.261208
2309496,43.261208
2309597,43.261208
2309697,43.261208
2309798,43.261208
2309901,43.261208
2310001,43.261208
2310101,43.261208
2310201,43.261208
2310302,43.261208
2310404,43.261208
2310504,43.261208
2310605,43.261208
2310705,43.261208
2310806,43.261208
2310905,43.261208
2311007,43.261208
2311108,43.261208
2311208,43.261208
2311313,43.261208
2311422,43.261208
2311522,43.261208
2311622,43.261208
2311727,43.261208
2311826,43.261208
2311926,43.261208
2312026,43.261208
2312126,43.261208
2312226,43.261208
2312327,43.261208
2312428,43.261208
2312528,43.261208
2312628,43.261208
2312728,43.261208
2312832,43.261208
2312935,43.261208
2313036,43.261208
2313135,43.261208
2313236,43.261208
2313341,43.261208
2313441,43.261208
2313541,43.261208
2313641,43.261208
2313741,43.261208
2313843,43.261208
2313942,43.261208
2314043,43.261208
2314144,43.261208
2314244,43.261208
2314346,43.261208
2314447,43.261208
2314547,43.261208
2314648,43.261208
2314748,43.261208
2314850,43.261208
2314951,43.261208
2315051,43.261208
2315152,43.261208
2315252,43.261208
2315353,43.261208
2315454,43.261208
2315554,43.261208
2315655,43.261208
2315755,43.261208
2315856,43.261208
2315956,43.261208
2316060,43.261208
2316161,43.261208
2316261,43.261208
2316365,43.261208
2316465,43.261208
2316565,43.261208
2316665,43.261208
2316766,43.261208
2316867,43.261208
2316969,43.261208
2317069,43.261208
2317169,43.261208
2317270,43.261208
2317372,43.261208
2317472,43.261208
2317584,43.261208
2317683,43.261208
2317785,43.261208
2317888,43.261208
2317994,43.261208
2318097,43.261208
2318197,43.261208
2318300,43.261208
2318402,43.261208
2318508,43.261208
2318640,43.261208
2318742,43.261208
2318843,43.261208
2318945,43.261208
2319045,43.261208
2319146,43.261208
2319246,43.261208
2319346,43.261208
2319446,43.261208
2319546,43.261208
2319646,43.261208
2319746,43.261208
2319851,43.261208
2319951,43.261208
2320052,43.261208
2320152,43.261208
2320251,43.261208
2320355,43.261208
2320455,43.261208
2320555,43.261208
2320655,43.261208
2320755,43.261208
2320864,43.261208
2320970,43.261208
2321070,43.261208
2321169,43.261208
2321269,43.261208
2321369,43.261208
2321475,43.261208
2321575,43.261208
2321675,43.261208
2321776,43.261208
2321878,43.261208
2321978,43.261208
2322079,43.261208
2322180,43.261208
2322280,43.261208
2322382,43.261208
2322483,43.261208
2322584,43.261208
2322684,43.261208
2322783,43.261208
2322886,43.261208
2322987,43.261208
2323087,43.261208
2323188,43.261208
2323288,43.261208
2323390,43.261208
2323490,43.261208
2323590,43.261208
2323690,43.261208
2323793,43.261208
2323894,43.261208
2323996,43.261208
2324096,43.261208
2324197,43.261208
2324298,43.261208
2324401,43.261208
2324501,43.261208
2324601,43.261208
2324702,43.261208
2324802,43.261208
2324904,43.261208
2325005,43.261208
2325106,43.261208
2325206,43.261208
2325307,43.261208
2325409,43.261208
2325510,43.261208
2325610,43.261208
2325710,43.261208
2325811,43.261215
2325913,43.261215
2326014,43.261215
2326114,43.261215
2326215,43.261215
2326316,43.261215
2326417,43.261215
2326517,43.261215
2326618,43.261215
2326718,43.261215
2326819,43.261215
2326921,43.261215
2327022,43.261215
2327123,43.261215
2327223,43.261215
2327325,43.261215
2327427,43.261215
2327527,43.261215
2327628,43.261215
2327727,43.261215
2327837,43.261215
2327940,43.261215
2328041,43.261215
2328141,43.261215
2328241,43.261215
2328341,43.261215
2328444,43.261215
2328544,43.261215
2328645,43.261215
2328745,43.261215
2328872,43.261215
2329047,43.261215
2329071,43.261215
2329171,43.261215
2329271,43.261215
2329371,43.261215
2329473,43.261215
2329573,43.261215
2329674,43.261215
2329774,43.261215
2329874,43.261215
2329976,43.261215
2330077,43.261215
2330177,43.261215
2330278,43.261215
2330378,43.261215
2330481,43.261215
2330581,43.261215
2330682,43.261215
2330782,43.261215
2330886,43.261215
2330985,43.261215
2331085,43.261215
2331185,43.261215
2331286,43.261215
2331387,43.261215
2331487,43.261215
2331587,43.261215
2331687,43.261215
2331787,43.261215
2331890,43.261215
2331992,43.261215
2332092,43.261215
2332193,43.261215
2332292,43.261215
2332395,43.261215
2332494,43.261215
2332594,43.261215
2332694,43.261215
2332794,43.261215
2332899,43.261215
2332999,43.261215
2333099,43.261215
2333199,43.261215
2333299,43.261215
2333404,43.261215
2333505,43.261215
2333605,43.261223
2333705,43.261223
2333805,43.261223
2333909,43.261223
2334009,43.261223
2334110,43.261223
2334210,43.261223
2334309,43.261223
2334413,43.261223
2334513,43.261223
2334613,43.261223
2334714,43.261223
2334815,43.261223
2334918,43.261223
2335022,43.261223
2335122,43.261223
2335222,43.261223
2335322,43.261223
2335424,43.261223
2335525,43.261223
2335625,43.261223
2335725,43.261223
2335825,43.261223
2335929,43.261223
2336029,43.261223
2336129,43.261223
2336229,43.261223
2336330,43.261223
2336432,43.261223
2336532,43.261223
2336633,43.261223
2336733,43.261223
2336847,43.261223
2336952,43.261223
2337057,43.261223
2337157,43.261223
2337257,43.261223
2337358,43.261223
2337460,43.261223
2337560,43.261223
2337661,43.261223
2337761,43.261223
2337862,43.261223
2337964,43.261223
2338064,43.261223
2338165,43.261223
2338265,43.261223
2338369,43.261223
2338469,43.261223
2338569,43.261223
2338669,43.261223
2338769,43.261223
2338872,43.261223
2338972,43.261223
2339072,43.261223
2339173,43.261223
2339273,43.261223
2339373,43.261223
2339477,43.261223
2339577,43.261223
2339677,43.261223
2339778,43.261223
2339878,43.261223
2339980,43.261223
2340080,43.261223
2340180,43.261223
2340281,43.261223
2340383,43.261223
2340485,43.261223
2340586,43.261223
2340687,43.261223
2340787,43.261223
2340891,43.261223
2340991,43.261223
2341091,43.261223
2341191,43.261223
2341291,43.261223
2341393,43.261223
2341493,43.261223
2341593,43.261223
2341694,43.261223
2341795,43.261223
2341898,43.261223
2341998,43.261223
2342099,43.261223
2342199,43.261223
2342302,43.261223
2342406,43.261223
2342511,43.261223
2342614,43.261223
2342713,43.261223
2342819,43.261223
2342918,43.261223
2343018,43.261223
2343118,43.261223
2343218,43.261223
2343318,43.261223
2343421,43.261223
2343521,43.261223
2343621,43.261223
2343721,43.26123
2343822,43.26123
2343925,43.26123
2344026,43.26123
2344126,43.26123
2344226,43.26123
2344328,43.26123
2344435,43.26123
2344535,43.26123
2344640,43.26123
2344740,43.26123
2344845,43.26123
2344949,43.26123
2345049,43.26123
2345149,43.26123
2345249,43.26123
2345349,43.26123
2345454,43.26123
2345554,43.26123
2345654,43.261223
2345754,43.261223
2345854,43.261223
2345957,43.261223
2346058,43.261223
2346158,43.261223
2346258,43.261223
2346358,43.261223
2346462,43.261223
2346562,43.261223
2346662,43.261223
2346767,43.261223
2346868,43.261223
2346970,43.261223
2347070,43.261223
2347171,43.261223
2347271,43.261223
2347372,43.261223
2347475,43.261223
2347575,43.261223
2347676,43.261223
2347776,43.261223
2347877,43.261223
2347981,43.261223
2348081,43.261223
2348181,43.261223
2348281,43.261223
2348387,43.261223
2348491,43.261223
2348592,43.261223
2348692,43.261223
2348791,43.261223
2348895,43.261223
2348995,43.261223
2349096,43.261223
2349196,43.261223
2349295,43.261223
2349395,43.261223
2349496,43.261223
2349595,43.261223
2349701,43.261223
2349802,43.261223
2349902,43.261223
2350006,43.261223
2350106,43.261223
2350207,43.261223
2350307,43.261223
2350410,43.261223
2350510,43.261223
2350611,43.261223
2350711,43.261223
2350812,43.261223
2350914,43.261223
2351019,43.261223
2351118,43.261223
2351218,43.261223
2351318,43.261223
2351422,43.261223
2351527,43.261223
2351626,43.261223
2351726,43.261223
2351826,43.261223
2351926,43.261223
2352026,43.261223
2352126,43.261223
2352226,43.261223
2352326,43.261223
2352430,43.261223
2352529,43.261223
2352629,43.261223
2352729,43.261223
2352833,43.261223
2352937,43.261223
2353038,43.261223
2353137,43.261223
2353237,43.261223
2353337,43.261223
2353440,43.261223
2353542,43.261223
2353641,43.261223
2353741,43.261223
2353841,43.261223
2353946,43.261223
2354046,43.261223
2354146,43.261223
2354251,43.261223
2354352,43.261223
2354454,43.261223
2354555,43.261223
2354658,43.261223
2354758,43.261223
2354858,43.261223
2354962,43.261223
2355062,43.261223
2355162,43.261223
2355262,43.261223
2355362,43.261223
2355466,43.261223
2355566,43.261223
2355666,43.261223
2355766,43.261223
2355866,43.261223
2355967,43.261223
2356069,43.261223
2356169,43.261223
2356270,43.261223
2356370,43.261223
2356474,43.261223
2356573,43.26123
2356673,43.26123
2356773,43.26123
2356874,43.26123
2356976,43.26123
2357076,43.26123
2357176,43.26123
2357277,43.26123
2357378,43.26123
2357480,43.26123
2357580,43.26123
2357681,43.26123
2357781,43.26123
2357888,43.26123
2357992,43.26123
2358102,43.26123
2358202,43.26123
2358306,43.261223
2358406,43.261223
2358510,43.261223
2358609,43.261223
2358710,43.261223
2358811,43.261223
2358915,43.261223
2359015,43.261223
2359115,43.261223
2359215,43.261223
2359315,43.261223
2359418,43.261223
2359518,43.261223
2359618,43.261223
2359719,43.261223
2359819,43.261223
2359921,43.261223
2360023,43.261223
2360123,43.261223
2360223,43.261223
2360328,43.26123
2360433,43.26123
2360534,43.26123
2360634,43.26123
2360734,43.26123
2360837,43.26123
2360940,43.26123
2361040,43.26123
2361140,43.26123
2361240,43.26123
2361340,43.26123
2361445,43.26123
2361544,43.26123
2361649,43.26123
2361751,43.26123
2361851,43.26123
2361955,43.26123
2362056,43.26123
2362155,43.26123
2362255,43.26123
2362355,43.26123
2362455,43.26123
2362555,43.26123
2362655,43.26123
2362755,43.26123
2362855,43.26123
2362956,43.26123
2363057,43.26123
2363158,43.26123
2363257,43.26123
2363358,43.26123
2363461,43.26123
2363561,43.26123
2363661,43.26123
2363761,43.26123
2363864,43.26123
2363969,43.26123
2364074,43.26123
2364177,43.26123
2364276,43.26123
2364380,43.26123
2364482,43.26123
2364588,43.26123
2364691,43.26123
2364791,43.26123
2364897,43.26123
2364996,43.26123
2365096,43.26123
2365196,43.26123
2365296,43.26123
2365396,43.26123
2365498,43.26123
2365599,43.26123
2365699,43.26123
2365800,43.26123
2365900,43.26123
2366002,43.26123
2366104,43.26123
2366204,43.26123
2366304,43.26123
2366405,43.26123
2366507,43.26123
2366607,43.26123
2366708,43.26123
2366808,43.26123
2366909,43.26123
2367011,43.26123
2367112,43.26123
2367212,43.26123
2367312,43.26123
2367413,43.26123
2367516,43.26123
2367616,43.26123
2367716,43.26123
2367817,43.26123
2367918,43.26123
2368019,43.26123
2368119,43.26123
2368221,43.26123
2368321,43.26123
2368423,43.26123
2368524,43.26123
2368624,43.26123
2368725,43.26123
2368825,43.26123
2368939,43.26123
2369042,43.26123
2369143,43.26123
2369243,43.26123
2369342,43.26123
2369442,43.26123
2369542,43.26123
2369642,43.26123
2369745,43.26123
2369846,43.26123
2369949,43.26123
2370049,43.26123
2370150,43.26123
2370249,43.26123
2370350,43.26123
2370453,43.26123
2370553,43.26123
2370653,43.26124
2370753,43.26124
2370854,43.26124
2370957,43.26124
2371057,43.26124
2371157,43.26124
2371257,43.26124
2371357,43.26124
2371460,43.26124
2371560,43.26124
2371660,43.26124
2371761,43.26124
2371861,43.26124
2371971,43.26124
2372074,43.26124
2372174,43.26124
2372275,43.26124
2372375,43.26124
2372479,43.26124
2372579,43.26124
2372679,43.26124
2372779,43.26124
2372880,43.26124
2372982,43.26124
2373083,43.26124
2373185,43.26124
2373318,43.26124
2373424,43.26124
2373527,43.26124
2373628,43.26124
2373727,43.26124
2373828,43.26124
2373928,43.26124
2374031,43.26124
2374132,43.26124
2374232,43.26124
2374332,43.26124
2374433,43.26124
2374535,43.26124
2374636,43.26124
2374736,43.26124
2374836,43.26124
2374937,43.26124
2375039,43.26124
2375140,43.26124
2375240,43.26124
2375341,43.26124
2375440,43.26124
2375543,43.26124
2375643,43.26124
2375744,43.26124
2375844,43.26124
2375956,43.26124
2376060,43.26124
2376160,43.26124
2376260,43.26124
2376360,43.26124
2376462,43.26124
2376562,43.26124
2376662,43.26124
2376762,43.26124
2376868,43.26124
2376978,43.26124
2377084,43.26124
2377185,43.26124
2377285,43.26124
2377384,43.26124
2377489,43.26124
2377588,43.26124
2377689,43.26124
2377789,43.26124
2377889,43.26124
2377992,43.26124
2378093,43.26124
2378192,43.26124
2378292,43.26124
2378392,43.26124
2378496,43.26124
