Timestamp (ms),F_RPM_PRIM,F_GPS_SPEED
42440,0.0,0.06
42453,0.0,0.06
42463,0.0,0.06
42475,0.0,0.06
42485,0.0,0.06
42495,0.0,0.06
42505,0.0,0.06
42515,0.0,0.06
42528,0.0,0.06
42538,0.0,0.06
42548,0.0,0.06
42558,0.0,0.06
42568,0.0,0.06
42579,0.0,0.06
42589,0.0,0.06
42599,0.0,0.06
42609,0.0,0.06
42619,0.0,0.06
42632,0.0,0.06
42648,0.0,0.06
42662,0.0,0.06
42672,0.0,0.06
42682,0.0,0.06
42693,0.0,0.06
42703,0.0,0.06
42713,0.0,0.06
42723,0.0,0.06
42733,0.0,0.06
42743,0.0,0.06
42754,0.0,0.06
42764,0.0,0.06
42774,0.0,0.06
42784,0.0,0.06
42794,0.0,0.06
42804,0.0,0.06
42814,0.0,0.06
42824,0.0,0.06
42834,0.0,0.06
42844,0.0,0.06
42854,0.0,0.06
42875,0.0,0.06
42885,0.0,0.06
42895,0.0,0.06
42906,0.0,0.06
42916,0.0,0.06
42930,0.0,0.06
42940,0.0,0.06101010101010101
42950,0.0,0.06202020202020202
42960,0.0,0.06303030303030303
42970,0.0,0.06404040404040404
42982,0.0,0.06525252525252526
42992,0.0,0.06626262626262627
43002,0.0,0.06727272727272728
43012,0.0,0.06828282828282829
43022,0.0,0.0692929292929293
43034,0.0,0.07
43044,0.0,0.07
43054,0.0,0.07
43064,0.0,0.07
43074,0.0,0.07
43087,0.0,0.07
43097,0.0,0.07
43107,0.0,0.07
43117,0.0,0.07
43127,0.0,0.07
43148,0.0,0.07
43158,0.0,0.07
43168,0.0,0.07
43178,0.0,0.07
43188,0.0,0.07
43198,0.0,0.07
43208,0.0,0.07
43218,0.0,0.07
43228,0.0,0.07
43239,0.0,0.07
43249,0.0,0.06909090909090909
43263,0.0,0.06781818181818182
43273,0.0,0.06690909090909092
43283,0.0,0.066
43293,0.0,0.06509090909090909
43303,0.0,0.06418181818181819
43317,0.0,0.06290909090909091
43327,0.0,0.062
43337,0.0,0.06109090909090909
43349,0.0,0.06
43359,0.0,0.06
43369,0.0,0.06
43379,0.0,0.06
43389,0.0,0.06
43399,0.0,0.06
43410,0.0,0.06
43420,0.0,0.06
43430,0.0,0.06
43440,0.0,0.06
43450,0.0,0.06
43460,0.0,0.06
43470,0.0,0.06
43480,0.0,0.06
43501,0.0,0.06
43511,0.0,0.06
43521,0.0,0.06
43541,0.0,0.06
43551,0.0,0.06
43561,0.0,0.06
43571,0.0,0.06
43581,0.0,0.06
43591,0.0,0.06
43601,0.0,0.06
43611,0.0,0.06
43621,0.0,0.06
43631,0.0,0.06
43641,0.0,0.06
43652,0.0,0.06
43662,0.0,0.06
43672,0.0,0.06
43682,0.0,0.06
43692,0.0,0.06
43702,0.0,0.06
43712,0.0,0.06
43722,0.0,0.06
43732,0.0,0.06
43743,0.0,0.06
43753,0.0,0.06
43763,0.0,0.06
43773,0.0,0.06
43783,0.0,0.06
43793,0.0,0.06
43804,0.0,0.06
43814,0.0,0.06
43824,0.0,0.06
43834,0.0,0.06
43844,0.0,0.06
43854,0.0,0.06
43865,0.0,0.06
43875,0.0,0.06
43885,0.0,0.06
43895,0.0,0.06
43905,0.0,0.06
43915,0.0,0.06
43925,0.0,0.06
43941,0.0,0.06
43956,0.0,0.06
43966,0.0,0.06
43976,0.0,0.06
43986,0.0,0.06
43996,0.0,0.06
44006,0.0,0.06
44017,0.0,0.06
44027,0.0,0.06
44037,0.0,0.06
44047,0.0,0.06
44062,0.0,0.0607
44077,0.0,0.0622
44087,0.0,0.0632
44097,0.0,0.06420000000000001
44107,0.0,0.06520000000000001
44117,0.0,0.06620000000000001
44127,0.0,0.06720000000000001
44137,0.0,0.06820000000000001
44147,0.0,0.06920000000000001
44157,0.0,0.07
44168,0.0,0.07
44178,0.0,0.07
44188,0.0,0.07
44198,0.0,0.07
