Timestamp (ms),F_RPM_PRIM,F_RPM_SEC
33504,3461.9646,0.5795187275206837
33509,3786.3489,0.5796078705336849
33514,3614.1096,0.5796970135466861
33519,3789.41,0.5797861565596872
33524,3619.6912,0.5798752995726885
33529,3605.7693,0.5799644425856896
33534,3789.41,0.5800535855986908
33540,3614.1096,0.5801605572142923
33545,3777.1958,0.5802497002272934
33550,3783.2927,0.5803388432402946
33555,3792.4756,0.5804279862532957
33560,3614.1096,0.580517129266297
33565,3783.2927,0.5806062722792982
33570,3780.242,0.5806954152922993
33575,3786.3489,0.5807845583053005
33581,3789.41,0.5808915299209019
33586,3975.827,0.5809806729339031
33591,3786.3489,0.5810698159469043
33596,3969.094,0.5811589589599054
33601,3783.2927,0.5812481019729067
33606,3786.3489,0.5813372449859078
33610,3969.094,0.5814085593963088
33615,3969.094,0.58149770240931
33620,3969.094,0.5815868454223111
33626,3969.094,0.5816938170379126
33631,3783.2927,0.5817829600509138
33635,3979.2021,0.5818542744613147
33640,3979.2021,0.5819434174743159
33645,3979.2021,0.582032560487317
33650,3972.4573,0.5821217035003182
33654,4181.534,0.5821930179107192
33659,3789.41,0.5822821609237203
33665,3975.827,0.5823891325393218
33669,4177.807,0.5824604469497228
33674,3969.094,0.5825495899627239
33679,3975.827,0.5826387329757251
33684,3972.4573,0.5827278759887262
33688,4170.374,0.5827991903991272
33693,3789.41,0.5828883334121284
33698,4174.087,0.5829774764251295
33702,3965.7358,0.5830487908355305
33708,3965.7358,0.583155762451132
33713,4185.2676,0.5832449054641331
33717,3969.094,0.5833162198745341
33722,3962.3835,0.5834053628875352
33727,3972.4573,0.5834945059005364
33731,4181.534,0.5835658203109374
33736,3975.827,0.5836549633239385
33741,4177.807,0.5837441063369397
33745,3949.0312,0.5838154207473407
33751,4181.534,0.5839223923629421
33756,3975.827,0.5840115353759433
33760,3962.3835,0.5840828497863443
33765,4185.2676,0.5841719927993454
33770,3969.094,0.5842611358123466
33774,4174.087,0.5843324502227475
33779,3969.094,0.5844215932357487
33784,3969.094,0.5845107362487499
33788,4181.534,0.5845820506591508
33794,3955.6963,0.5846890222747523
33798,4181.534,0.5847603366851533
33803,3962.3835,0.5848494796981544
33808,4185.2676,0.5849386227111556
33812,3975.827,0.5850099371215566
33817,4177.807,0.5850990801345577
33822,3969.094,0.5851882231475589
33826,4181.534,0.5852595375579598
33831,3962.3835,0.585348680570961
33836,4185.2676,0.5854378235839622
33841,3955.6963,0.5855269665969633
33846,4181.534,0.5856161096099646
33850,3969.094,0.5856874240203656
33855,4181.534,0.5857765670333667
33860,3955.6963,0.5858657100463679
33864,4181.534,0.5859370244567688
33869,4181.534,0.58602616746977
33873,3969.094,0.586097481880171
33879,3969.094,0.5862044534957723
33884,4181.534,0.5862935965087736
33888,4181.534,0.5863649109191745
33893,3975.827,0.5864540539321756
33897,4177.807,0.5865253683425766
33902,3975.827,0.5866145113555779
33907,3965.7358,0.586703654368579
33911,4170.374,0.5867749687789799
33916,3975.827,0.5868641117919811
33922,4185.2676,0.5869710834075825
33926,3969.094,0.5870423978179835
33931,3969.094,0.5871315408309846
33936,3789.41,0.5872206838439858
33941,3789.41,0.5873098268569871
33946,3789.41,0.5873989698699882
33951,3608.5452,0.5874881128829894
33956,3619.6912,0.5875772558959905
33963,3616.8984,0.5877020561141922
33968,3317.4097,0.5877911991271934
33974,3461.9646,0.5878981707427948
33979,3319.7593,0.587987313755796
33985,3180.122,0.5880942853713974
33991,3190.9463,0.5882012569869989
33997,3063.7256,8.771676310204082
34004,2851.2773,66.05537768163266
34011,2856.4897,123.33907905306124
34018,2757.3528,180.6227804244898
34025,2666.3823,237.90648179591838
34032,2576.9653,295.19018316734696
34040,2492.0256,360.6572704489796
34048,2433.8005,409.38473
34056,2414.9924,430.21281
34064,2273.2783,451.04089
34072,2340.2397,471.86897
34080,2417.4832,492.69705
34088,2288.8184,510.88256666666666
34097,2276.5906,526.3864666666667
34106,2277.6965,541.8903666666666
34114,2151.216,555.6716111111111
34123,2219.4602,569.1534911764705
34130,2417.4832,574.1350102941176
34139,2346.096,580.5398205882353
34147,2344.9224,586.2329852941176
34155,2289.9365,591.92615
34163,2275.4854,599.4752875
34172,2207.9604,607.9680671875
34181,2414.9924,616.460846875
34188,2359.084,623.1376466666667
34196,2347.271,631.25722
34204,2344.9224,639.3767933333334
34213,2276.5906,648.5113133333333
34222,2289.9365,653.3878790322581
34230,2275.4854,654.694725483871
34238,2281.0217,656.0015719354839
34246,2342.5786,657.3084183870968
34254,2289.9365,660.643284
34263,2275.4854,665.155515
34272,2216.312,669.667746
34280,2287.7012,673.865
34287,2497.3362,678.02685
34295,2494.678,682.78325
34302,2498.6672,686.9450999999999
34311,2430.0154,691.7380071428571
34319,2343.75,695.0062928571429
34327,2348.4468,698.2745785714286
34334,2576.9653,701.1343285714286
34341,2594.0786,706.1715160714286
34349,2576.9653,712.9237017857143
34357,2497.3362,719.6758875
34364,2508.0256,725.58405
34372,2489.3787,733.1745240740742
34379,2578.3828,739.816188888889
34386,2664.8665,746.4578537037037
34394,2770.3901,752.8743884615385
34401,2655.8074,756.7768615384616
34408,2572.7222,760.6793346153846
34415,2669.4192,764.5818076923077
34422,2591.2107,771.21204
34429,2757.3528,778.9333760000001
34437,2856.4897,787.7577600000001
34443,2772.0286,794.3785608333334
34450,2762.2275,802.1174866666667
34457,2669.4192,809.8564125
34464,2664.8665,817.5953383333333
34470,2882.8413,823.3175544000001
34478,2854.7502,830.3397432
34484,2964.8955,835.6063848
34491,2772.0286,841.7508
34497,2964.8955,849.4190563636364
34504,2755.7317,858.3653554545455
34511,2861.7217,867.3116545454545
34518,2991.3848,875.73584
34524,3083.8813,882.77756
34530,2972.416,889.81928
34537,2979.9746,897.7120113636364
34543,2849.5442,902.8180795454546
34550,2856.4897,908.7751590909091
34556,3083.8813,913.8812272727273
34563,3106.362,923.4411904761905
34569,3085.9116,932.8707190476191
34575,3094.0596,942.3002476190476
34581,2985.6687,950.8170342857143
34587,2968.651,957.5083371428572
34594,3085.9116,965.3148571428571
34599,3217.227,970.8909428571429
34606,3081.854,985.5304120000001
34612,3217.227,999.054664
34618,3089.9802,1012.5789159999999
34624,3112.55,1017.0434631578947
34630,3081.854,1016.9781578947368
34636,3204.033,1016.9128526315789
34642,3239.4612,1023.011165
34649,3217.227,1037.31675
34655,3217.227,1049.57868
34661,3106.362,1059.0097555555556
34667,3085.9116,1062.7791222222222
34672,3341.055,1065.9202611111111
34678,3379.5962,1070.7337736842105
34683,3353.0042,1079.095642105263
34690,3217.227,1090.8022578947368
34696,3350.6077,1100.8365
34702,3069.7446,1108.5912666666666
34708,3353.0042,1116.3460333333333
34713,3350.6077,1122.8083388888888
34719,3360.215,1125.3694944444444
34724,3355.4043,1126.6381888888889
34731,3355.4043,1128.4143611111112
34736,3374.73,1135.4933470588237
34742,3201.8442,1145.7312176470589
34748,3505.9832,1155.9690882352943
34753,3377.1616,1165.6602705882353
34760,2859.9756,1179.633794117647
34765,3343.438,1189.6148823529413
34771,3495.526,1191.4441000000002
34777,3353.0042,1191.2437
34783,3500.7468,1191.0433
34788,3513.868,1196.8969562500001
34793,3503.3635,1202.7506125
34799,3508.6077,1209.775
34804,3367.4568,1224.6641764705882
34810,3498.1345,1242.5311882352942
34817,3234.9897,1258.2540187500001
34821,3832.7883,1249.67729375
34827,3664.9727,1236.8122062500001
34832,3495.526,1226.0913
34837,3500.7468,1242.8609875
34843,3503.3635,1262.9846125000001
34848,3529.744,1279.7543
34853,3662.1094,1280.78051875
34859,3505.9832,1282.01198125
34865,3696.7666,1284.2852866666667
34870,3490.3203,1290.52072
34875,3664.9727,1296.7561533333333
34880,3524.436,1301.9483066666667
34886,3662.1094,1303.1711466666666
34891,3673.589,1304.19018
34896,3699.6843,1307.3520625
34902,3664.9727,1315.0034500000002
34907,3495.526,1321.37960625
34912,3696.7666,1325.3928333333333
34918,3500.7468,1325.9554333333333
34923,3854.8523,1326.4242666666667
34928,3705.5337,1330.8992714285714
34933,3664.9727,1338.045057142857
34938,3664.9727,1345.1908428571428
34944,3521.788,1353.18090625
34949,3662.1094,1359.7418125
34954,3845.3652,1366.30271875
34959,3693.8535,1361.6298333333334
34964,3653.5464,1354.1485
34969,3845.3652,1346.6671666666668
34974,3664.9727,1363.5912142857144
34980,3664.9727,1391.2216857142857
34985,3693.8535,1408.51638
34991,3845.3652,1401.76266
34996,3670.7126,1396.1345600000002
35001,3699.6843,1392.480985714286
35006,3667.8406,1391.7892000000002
35011,3653.5464,1391.0974142857142
35016,3699.6843,1396.2225642857143
35021,3848.5222,1405.2256714285713
35026,3845.3652,1414.2287785714284
35032,3682.2466,1414.4307333333334
35037,3854.8523,1412.8320666666666
35042,3527.0881,1411.2334
35047,3845.3652,1412.8030785714286
35052,3851.6846,1414.3727571428572
35057,3688.0408,1417.4146923076923
35062,3845.3652,1426.345653846154
35067,3664.9727,1435.2766153846153
35073,3883.596,1438.9594533333334
35078,3664.9727,1439.09752
35083,3664.9727,1439.2355866666667
35088,3870.7678,1432.0529142857145
35093,3659.2507,1423.0400571428572
35098,4033.993,1414.0272
35103,3664.9727,1441.6645076923078
35108,3670.7126,1469.3018153846153
35113,3693.8535,1482.9834933333334
35119,3839.0662,1474.2813733333332
35124,3848.5222,1467.0296066666665
35129,3693.8535,1463.9311307692308
35134,3845.3652,1463.6015153846154
35139,3647.8599,1463.2719
35144,3848.5222,1471.1899714285714
35149,3664.9727,1479.108042857143
35154,3883.596,1484.0427357142858
35160,3845.3652,1475.64415
35165,3664.9727,1468.6453285714285
35170,3883.596,1471.5946076923078
35175,3670.7126,1481.1759538461538
35180,3650.7012,1490.7573
35185,3851.6846,1488.8591571428572
35190,3664.9727,1486.9610142857143
35195,3877.1711,1487.7946357142857
35201,3656.3962,1501.9074500000002
35206,3851.6846,1513.6681285714285
35211,3688.0408,1510.875123076923
35216,3664.9727,1498.3796615384615
35221,3688.0408,1485.8842
35226,4037.4678,1498.0251615384616
35231,3662.1094,1510.1661230769232
35236,3693.8535,1517.5823714285716
35241,3664.9727,1517.91155
35247,3839.0662,1518.3065642857143
35252,3696.7666,1517.522676923077
35257,3851.6846,1516.460523076923
35262,3693.8535,1515.8232307692308
35267,3835.9248,1516.8853846153845
35272,3670.7126,1517.9475384615384
35277,3699.6843,1517.4855785714285
35282,3667.8406,1516.0075428571429
35288,3870.7678,1514.2339
35294,3642.1912,1543.0334
35298,3851.6846,1562.2330666666667
35304,3688.0408,1561.856253846154
35309,3670.7126,1549.385446153846
35314,3693.8535,1539.921423076923
35319,3653.5464,1542.4845384615385
35324,3851.6846,1545.0476538461537
35330,3699.6843,1553.1506714285713
35335,3667.8406,1561.9978857142858
35340,3688.0408,1570.8451
35345,3664.9727,1560.9220583333333
35350,3664.9727,1550.9990166666666
35355,3699.6843,1559.4901846153846
35361,3662.1094,1584.4109538461537
35366,3699.6843,1598.9315
35372,3659.2507,1586.3717
35377,3664.9727,1575.9052
35382,3688.0408,1572.5955615384614
35387,3659.2507,1571.0751384615385
35392,3699.6843,1572.8415583333333
35397,3659.2507,1587.75535
35402,3659.2507,1602.6691416666667
35408,3693.8535,1603.8722461538462
35414,3667.8406,1601.7366615384615
35419,3699.6843,1601.0248
35424,3659.2507,1601.0248
35429,3527.0881,1601.0248
35434,3832.7883,1615.427175
35439,3667.8406,1629.82955
35445,3519.144,1633.2818
35449,3839.0662,1630.9731
35456,3685.1416,1623.4728307692308
35461,3664.9727,1614.8202153846153
35466,3670.7126,1606.1676
35471,3676.4707,1630.45085
35476,3664.9727,1654.7341000000001
35481,3693.8535,1656.2989499999999
35486,3664.9727,1642.7182
35491,3682.2466,1632.2646384615384
35497,3659.2507,1634.7308692307693
35503,3676.4707,1637.1971
35508,3693.8535,1648.3206416666667
35513,3653.5464,1659.4441833333335
35518,3688.0408,1663.3406
35523,3653.5464,1662.4189333333334
35528,3693.8535,1659.5965583333332
35533,3664.9727,1649.17135
35538,3659.2507,1638.7461416666667
35545,3693.8535,1665.9415153846155
35550,3664.9727,1690.3418615384617
35555,3682.2466,1691.3269
35560,3673.589,1676.7017333333333
35565,3690.9448,1671.083409090909
35570,3659.2507,1701.4924545454546
35575,3521.788,1731.9015
35581,3647.8599,1701.024623076923
35586,3851.6846,1675.2938923076924
35592,3682.2466,1689.3288363636364
35597,3664.9727,1719.7378818181817
35602,3516.5042,1722.7986
35607,3664.9727,1707.6271
35612,3688.0408,1699.3473090909092
35617,3670.7126,1718.6343545454545
35623,3527.0881,1735.190323076923
35629,3845.3652,1718.8038615384614
35634,3664.9727,1705.148476923077
35639,3532.404,1713.5755090909092
35644,3650.7012,1727.5231454545456
35649,3699.6843,1743.6542363636363
35654,3667.8406,1761.2409636363636
35660,3688.0408,1763.4196307692307
35665,3664.9727,1749.4640153846153
35671,3532.404,1735.3442818181818
35676,3656.3962,1734.5236909090909
35682,3379.5962,1737.509
35686,4033.993,1752.7326
35692,3503.3635,1775.568
35697,3702.607,1774.78075
35702,3667.8406,1773.9935
35707,3521.788,1773.0502999999999
35714,3503.3635,1771.5842666666667
35719,3699.6843,1771.5078363636364
35724,3670.7126,1772.0785636363637
35729,3693.8535,1772.6496545454545
35734,3505.9832,1773.2212909090908
35739,3696.7666,1776.8871363636363
35745,3490.3203,1796.1383545454546
35750,3521.788,1809.0270500000001
35756,3848.5222,1809.35435
35761,3527.0881,1809.6271
35766,3659.2507,1793.2868727272726
35772,3664.9727,1773.6786
35777,3495.526,1788.236509090909
35782,3503.3635,1802.7944181818182
35787,3690.9448,1821.738909090909
35792,3664.9727,1841.7800454545454
35799,3688.0408,1833.05925
35804,3664.9727,1816.322
35809,3521.788,1809.03829
35814,3659.2507,1808.05694
35819,3527.0881,1818.4095818181818
35825,3656.3962,1839.8999454545453
35830,3696.7666,1848.5564727272726
35835,3511.2358,1851.0449272727274
35841,3693.8535,1841.810275
35847,3500.7468,1820.354825
35852,3693.8535,1825.77354
35857,3656.3962,1866.13964
35862,3524.436,1883.6075363636364
35867,3673.589,1866.7281272727273
35872,3535.068,1852.938925
35878,3662.1094,1851.2248749999999
35884,3527.0881,1849.5231899999999
35889,3653.5464,1848.15664
35894,3688.0408,1850.8695272727273
35899,3653.5464,1869.9001636363637
35905,3516.5042,1888.9308
35910,3650.7012,1888.9308
35915,3532.404,1889.0498416666667
35920,3656.3962,1889.64505
35926,3693.8535,1890.3593
35932,3650.7012,1889.93066
35937,3532.404,1890.1005545454545
35942,3667.8406,1892.3788272727272
35947,3527.0881,1894.6571
35953,3492.9211,1892.07842
35958,3696.7666,1894.552390909091
35963,3656.3962,1915.5178454545455
35969,3699.6843,1936.3470454545457
35974,3662.1094,1935.6657727272727
35979,3521.788,1934.9845
35985,3508.6077,1911.21886
35990,3696.7666,1899.56094
35995,3664.9727,1920.49014
36000,3693.8535,1937.2335
36005,3664.9727,1937.2335
36012,3521.788,1936.8585
36017,3500.7468,1936.2335
36022,3524.436,1940.10157
36027,3650.7012,1961.94192
36032,3693.8535,1975.12111
36038,3659.2507,1949.36257
36043,3699.6843,1936.18354
36048,3500.7468,1935.43414
36054,3682.2466,1946.8880636363638
36059,3495.526,1966.7273363636364
36064,3873.967,1969.7519200000002
36070,3492.9211,1943.11498
36075,3696.7666,1949.91271
36080,3670.7126,1976.0405600000001
36085,3532.404,1985.07459
36090,3656.3962,1982.71274
36096,3693.8535,1982.3395636363637
36102,3664.9727,1983.196909090909
36107,3693.8535,1983.3398
36112,3664.9727,1983.3398
36117,3532.404,1982.08312
36123,3492.9211,1980.1981
36128,3693.8535,1981.7689500000001
36132,3851.6846,1983.02563
36139,3521.788,1982.054
36144,3664.9727,1980.9825
36149,3664.9727,2000.5922500000001
36154,3527.0881,2020.202
36159,3839.0662,2021.8371499999998
36164,3690.9448,2023.4723
36170,3659.2507,2027.4156799999998
36175,3693.8535,2030.12707
36180,3664.9727,2030.53942
36186,3527.0881,2020.73506
36191,3662.1094,1995.39946
36196,3693.8535,1990.4973400000001
36201,3659.2507,2016.2454400000001
36206,3877.1711,2032.0248000000001
36211,3673.589,2032.85105
36217,3535.068,2033.3468
36222,3673.589,2033.3468
36228,3696.7666,2032.6858
36233,3659.2507,2031.8595500000001
36238,3693.8535,2050.96338
36243,3839.0662,2075.04973
36248,3524.436,2039.68588
36254,3656.3962,1979.4142
36259,3659.2507,2057.7625333333335
36264,3883.596,2112.0736
36270,3659.2507,2061.868
36275,3699.6843,2034.7912777777779
36280,3673.589,2066.759666666667
36285,3535.068,2074.9264200000002
36290,3667.8406,2047.39072
36295,3864.3857,2040.84192
36300,3659.2507,2065.77347
36305,3693.8535,2081.07908
36311,3670.7126,2082.11912
36317,3682.2466,2082.4658
36322,3670.7126,2082.4658
36327,3688.0408,2082.4658
36332,3664.9727,2082.4658
36337,3848.5222,2076.8585000000003
36342,3537.7358,2071.2512
36347,3835.9248,2073.4006
36353,3527.0881,2081.39664
36358,3670.7126,2110.62984
36363,3864.3857,2128.578
36368,3670.7126,2101.386
36374,3688.0408,2083.76928
36379,3664.9727,2081.6000799999997
36384,3693.8535,2081.5993666666664
36389,3664.9727,2083.044311111111
36395,3693.8535,2109.1304
36400,3659.2507,2134.9275
36405,3851.6846,2128.58425
36410,3693.8535,2122.241
36415,3659.2507,2126.2582222222222
36421,3521.788,2119.8973800000003
36426,3664.9727,2095.96083
36431,3864.3857,2091.90032
36436,3664.9727,2117.65387
36442,3693.8535,2133.409466666667
36447,3659.2507,2133.9152444444444
36452,3699.6843,2114.78612
36457,3673.589,2090.74827
36462,3667.8406,2126.3013666666666
36467,3688.0408,2176.7522
36472,3664.9727,2153.5162555555553
36478,3682.2466,2124.43516
36484,3670.7126,2092.9581399999997
36489,3693.8535,2097.6578600000003
36494,3664.9727,2122.97796
36499,3682.2466,2134.6258333333335
36504,3851.6846,2137.158888888889
36509,3693.8535,2137.259588888889
36514,3664.9727,2136.7522
36519,3495.526,2155.8054
36526,3685.1416,2176.37748
36530,3845.3652,2179.41524
36536,3676.4707,2172.2972666666665
36541,3664.9727,2146.9079333333334
36546,3693.8535,2154.535066666667
36551,3659.2507,2184.1731777777777
36556,3521.788,2141.8777333333333
36561,3842.2131,2081.5989
36567,3664.9727,2172.52356
36572,3688.0408,2228.251311111111
36578,3664.9727,2198.919177777778
36583,3688.0408,2172.87751
36588,3659.2507,2145.77036
36593,3682.2466,2152.3606
36598,3653.5464,2181.4157666666665
36603,3693.8535,2185.3172799999998
36609,3693.8535,2182.453
36614,3826.5308,2182.453
36619,3527.0881,2183.7298666666666
36625,3673.589,2191.391066666667
36630,3699.6843,2193.3036
36635,3851.6846,2192.2349333333336
36640,3705.5337,2192.448533333333
36645,3670.7126,2192.9827
36651,3647.8599,2182.10824
36656,3535.068,2176.9792888888887
36661,3667.8406,2187.5827333333336
36666,3877.1711,2193.9448
36671,3670.7126,2193.9448
36676,3693.8535,2212.0304333333333
36682,3659.2507,2248.2017
36687,3490.3203,2207.981311111111
36692,3699.6843,2177.23458
36698,3835.9248,2185.81206
36703,3699.6843,2204.5895111111113
36708,3670.7126,2240.811288888889
36713,3693.8535,2234.207066666667
36718,3659.2507,2199.052177777778
36724,3532.404,2186.7055333333333
36729,3688.0408,2189.53443
36734,3851.6846,2224.94158
36740,3705.5337,2252.141611111111
36745,3659.2507,2249.327388888889
36750,3688.0408,2231.0799333333334
36755,3670.7126,2202.5436555555557
36760,3688.0408,2215.638177777778
36765,3688.0408,2239.1404
36770,3653.5464,2244.1721500000003
36775,3688.0408,2235.7731200000003
36781,3848.5222,2201.51888
36787,3529.744,2216.372888888889
36792,3659.2507,2249.213
36797,3851.6846,2242.5038333333337
36802,3693.8535,2238.703388888889
36807,3662.1094,2246.5378333333333
36812,3699.6843,2249.890611111111
36817,3653.5464,2246.5208888888887
36823,3682.2466,2244.7699199999997
36828,3656.3962,2244.26607
36833,3662.1094,2270.4519
36839,3682.2466,2285.5036333333333
36844,3670.7126,2257.4164666666666
36849,3682.2466,2247.5294
36854,3667.8406,2249.7757333333334
36859,3688.0408,2246.594
36865,3693.8535,2241.1475
36870,3839.0662,2243.3838888888886
36875,3690.9448,2245.678
36880,3500.7468,2248.203
36886,3690.9448,2251.0149111111114
36891,3670.7126,2253.2673
36896,3676.4707,2279.1788
36901,3688.0408,2295.04105
36907,3664.9727,2265.8393499999997
36912,3682.2466,2267.400625
36917,3670.7126,2307.8059375000003
36923,3521.788,2274.3650555555555
36928,3699.6843,2248.7387777777776
36933,3835.9248,2286.695166666667
36938,3521.788,2294.658
36943,3842.2131,2257.6304999999998
36948,3699.6843,2273.06988
36954,3379.5962,2307.3372
36959,3832.7883,2272.2417
36964,3682.2466,2252.0617875000003
36970,3653.5464,2299.4407125
36975,3682.2466,2309.2336444444445
36980,3673.589,2311.6042
36985,3662.1094,2303.931866666667
36990,3699.6843,2292.8465888888886
36996,3667.8406,2263.162122222222
37001,3693.8535,2274.140533333333
37006,3670.7126,2308.9292555555558
37011,3688.0408,2308.315266666667
37017,3688.0408,2300.7122375000004
37022,3664.9727,2310.020425
37027,3527.0881,2313.7437
37032,3845.3652,2313.7437
37038,3688.0408,2307.822866666667
37043,3699.6843,2304.2703666666666
37048,3667.8406,2310.1912
37054,3521.788,2313.7437
37059,3670.7126,2313.7437
37064,3688.0408,2307.355
37069,3682.2466,2308.51225
37074,3839.0662,2346.242
37080,3690.9448,2361.5594
37085,3670.7126,2324.3934
37090,3527.0881,2310.322777777778
37095,3693.8535,2302.026
37100,3662.1094,2308.0123750000002
37106,3693.8535,2312.674466666667
37110,3851.6846,2314.101488888889
37116,3516.5042,2336.7044222222225
37122,3693.8535,2358.237088888889
37127,3656.3962,2329.0915333333337
37132,3699.6843,2329.7929000000004
37137,3670.7126,2375.26465
37142,3688.0408,2347.295577777778
37147,3693.8535,2300.9663
37153,3662.1094,2359.256825
37158,3527.0881,2358.56216
37164,3662.1094,2318.31248
37169,3870.7678,2340.6362
37174,3699.6843,2371.07875
37179,3670.7126,2378.1315
37184,3516.5042,2358.5496333333335
37190,3670.7126,2313.7437
37195,3664.9727,2343.7993875
37200,3682.2466,2364.97744
37206,3667.8406,2374.41136
37211,3688.0408,2351.623475
37216,3653.5464,2308.4026
37221,3664.9727,2386.3321
37226,3699.6843,2420.246955555556
37231,3650.7012,2388.1398444444444
37237,3693.8535,2369.6816
37242,3688.0408,2364.51415
37248,3832.7883,2367.2018500000004
37253,3516.5042,2371.647425
37258,3667.8406,2379.4017375000003
37263,3699.6843,2376.43455
37268,3696.7666,2372.543111111111
37273,3653.5464,2375.6761666666666
37278,3883.596,2377.556
37283,3664.9727,2377.556
37289,3521.788,2375.048333333333
37295,3702.607,2374.0452666666665
37300,3656.3962,2376.5529333333334
37305,3883.596,2378.829725
37310,3664.9727,2380.9526
37315,3670.7126,2411.3216
37320,3688.0408,2418.4932222222224
37325,3495.526,2390.8687777777777
37331,3685.1416,2403.4949111111114
37336,3880.3809,2433.0898
37342,3659.2507,2391.43945
37347,3699.6843,2378.404625
37352,3664.9727,2379.819
37357,3693.8535,2412.710888888889
37362,3688.0408,2431.623725
37367,3664.9727,2394.62035
37372,3688.0408,2400.7456333333334
37378,3527.0881,2442.5989
37383,3820.2932,2396.31565
37388,3699.6843,2386.597655555556
37394,3659.2507,2440.7535222222223
37399,3693.8535,2444.40195
37404,3693.8535,2431.3408499999996
37409,3839.0662,2392.9231
37414,3529.744,2379.8236666666667
37420,3673.589,2384.359
37425,3662.1094,2458.981875
37430,3693.8535,2476.4660444444444
37435,3664.9727,2408.2421555555557
37441,3690.9448,2407.0212
37446,3685.1416,2435.4764
37451,3667.8406,2447.4094
37456,3690.9448,2405.3231333333333
37462,3495.526,2311.6042
37467,3848.5222,2433.2674500000003
37472,3696.7666,2491.245
37477,3653.5464,2453.694
37482,3688.0408,2440.8908666666666
37488,3516.5042,2436.2128
37493,3664.9727,2445.9033
37498,3688.0408,2426.4593333333332
37504,3842.2131,2379.819
37509,3667.8406,2459.6338125
37514,3688.0408,2493.687675
37519,3670.7126,2459.1001125000003
37525,3529.744,2440.2496
37530,3688.0408,2438.4648500000003
37535,3670.7126,2451.9024750000003
37540,3699.6843,2447.1434222222224
37545,3688.0408,2437.8352
37551,3659.2507,2495.77675
37556,3670.7126,2468.4927333333335
37561,3653.5464,2390.829622222222
37566,3670.7126,2439.5263
37572,3682.2466,2488.466425
37577,3659.2507,2450.2434875
37582,3693.8535,2440.8116499999996
37587,3688.0408,2448.4636666666665
37593,3664.9727,2505.0992666666666
37598,3679.3562,2489.4510625000003
37603,3521.788,2431.9065
37608,3801.7031,2476.8121875
37613,3699.6843,2489.06365
37619,3653.5464,2444.9878
37624,3664.9727,2481.717675
37629,3693.8535,2491.227911111111
37635,3653.5464,2453.6448444444445
37640,3693.8535,2442.6081
37645,3693.8535,2448.2848125
37650,3653.5464,2500.532875
37655,3693.8535,2490.0832625
37661,3521.788,2447.33405
37666,3832.7883,2494.8283
37671,3699.6843,2493.6792333333333
37677,3670.7126,2453.3857
37682,3659.2507,2484.8668875
37687,3693.8535,2510.087825
37692,3670.7126,2525.9183875
37698,3511.2358,2514.8225625
37702,3883.596,2499.3547500000004
37707,3670.7126,2464.8015
37713,3682.2466,2477.7894444444446
37719,3696.7666,2512.0912875
37724,3656.3962,2516.0427250000002
37729,3690.9448,2466.3717875
37734,3659.2507,2380.9526
37739,3653.5464,2504.5126625000003
37744,3870.7678,2564.9809750000004
37749,3664.9727,2530.8116625000002
37754,3696.7666,2518.27025
37761,3519.144,2515.5191666666665
37766,3667.8406,2520.446611111111
37771,3864.3857,2515.1063
37776,3693.8535,2511.8639285714285
37781,3670.7126,2527.2810714285715
37786,3693.8535,2522.72755
37791,3699.6843,2516.0423124999998
37796,3662.1094,2520.800875
37801,3699.6843,2479.83871
37807,3662.1094,2394.1075299999998
37812,3664.9727,2542.9195714285715
37818,3682.2466,2610.8386499999997
37823,3664.9727,2520.1614
37828,3664.9727,2510.6917750000002
37833,3688.0408,2510.38965
37838,3851.6846,2523.838775
37843,3693.8535,2520.8830000000003
37849,3688.0408,2515.640657142857
37854,3664.9727,2524.713942857143
37859,3693.8535,2517.65455
37864,3693.8535,2510.520975
37869,3659.2507,2519.2233499999998
37874,3693.8535,2546.6849875
37879,3864.3857,2586.6528
37884,3664.9727,2550.4190777777776
37891,3699.6843,2517.1600625
37896,3365.0393,2510.04
37901,4037.4678,2515.5723749999997
37906,3696.7666,2543.256057142857
37911,3664.9727,2604.1667
37916,3653.5464,2540.6263875
37921,3699.6843,2509.147775
37926,3670.7126,2525.7617124999997
37932,3688.0408,2559.581722222222
37937,3870.7678,2575.684975
37942,3647.8599,2534.2123500000002
37948,3690.9448,2558.5997
37953,3693.8535,2574.5901249999997
37958,3670.7126,2537.7354375
37963,3699.6843,2520.2022500000003
37968,3688.0408,2520.347922222222
37974,3659.2507,2582.1954555555553
37979,3877.1711,2567.5497499999997
37984,3685.1416,2508.7805
37989,3664.9727,2574.011571428571
37994,3537.7358,2564.914525
38000,3679.3562,2516.4811625
38005,3826.5308,2567.559975
38010,3693.8535,2587.9915
38016,3516.5042,2587.9915
38021,3839.0662,2538.6345714285712
38026,3702.607,2519.3678999999997
38031,3650.7012,2520.1614
38036,3659.2507,2609.9514
38041,3699.6843,2627.9094
38046,3829.6567,2538.1194
38051,3667.8406,2555.1041999999998
38057,3519.144,2589.3822
38063,3664.9727,2605.524
38068,3670.7126,2591.2243125
38073,3682.2466,2567.3414
38078,3662.1094,2529.08365
38083,3664.9727,2558.701071428571
38088,3699.6843,2591.031275
38094,3662.1094,2604.1667
38099,3682.2466,2593.6937555555555
38105,3693.8535,2569.2494285714283
38110,3670.7126,2529.0845
38115,3688.0408,2566.7391875
38120,3696.7666,2593.7195
